node,min_value,max_value,jaccard_min_over_max,subject_id
T4,0.2768098288822603,0.4569054155802834,0.6058361740595778,sub-NORB00089
T5,0.3387627751474664,0.36543464079679705,0.9270133077937683,sub-NORB00089
T6,0.36482827498897225,0.40366640272283627,0.903786573586777,sub-NORB00089
FZ,0.4708094586673332,0.47300303510750935,0.9953624474319123,sub-NORB00089
CZ,0.36756941572668816,0.42787077989700684,0.8590664120956475,sub-NORB00089
PZ,0.4211054565529193,0.46850362436766135,0.8988307339591763,sub-NORB00089
Fp1,0.4172934456817104,0.4820879863413182,0.8655960270834601,sub-NORB00090
Fp2,0.42122013512026185,0.4421643320508923,0.9526325499085716,sub-NORB00090
F3,0.4665506919346096,0.482999244959185,0.9659449715579465,sub-NORB00090
F4,0.4060833959462167,0.4807661322359717,0.844658907351862,sub-NORB00090
C3,0.410753321962941,0.41185551786711805,0.9973238287303154,sub-NORB00090
C4,0.3089380771472422,0.5044436441770696,0.6124332831098154,sub-NORB00090
P3,0.29772194759422843,0.420014731034685,0.7088369183166635,sub-NORB00090
P4,0.3203288633021876,0.4333119661787264,0.7392569056587348,sub-NORB00090
O1,0.27901535575171743,0.37091656019765573,0.7522321343728477,sub-NORB00090
O2,0.2552451441911052,0.350568755847375,0.7280886842700545,sub-NORB00090
F7,0.4033864166723167,0.43014866560575765,0.937783722063271,sub-NORB00090
F8,0.3850058321975615,0.4182328750991059,0.9205537276483328,sub-NORB00090
T3,0.3423938570525735,0.3699183560269163,0.925593043638148,sub-NORB00090
T4,0.2206348264641297,0.3514095757936032,0.6278566142253258,sub-NORB00090
T5,0.2630720416531284,0.3272835326431311,0.8038046996393837,sub-NORB00090
T6,0.31038125509225706,0.3160644391918369,0.9820189069225519,sub-NORB00090
FZ,0.4668523250461205,0.48215337707334804,0.9682651771100219,sub-NORB00090
CZ,0.427436140086336,0.4562468241919491,0.936852855564224,sub-NORB00090
PZ,0.2961719571868883,0.44816752447577546,0.6608510010477057,sub-NORB00090
Fp1,0.47548105789702555,0.4992504019951931,0.9523899349841757,sub-NORB00094
Fp2,0.4614582777764576,0.5108105399268916,0.9033844091049933,sub-NORB00094
F3,0.4958434784348431,0.5019140225976535,0.9879052110730194,sub-NORB00094
F4,0.5156539846277967,0.5320994948519036,0.9690931670050089,sub-NORB00094
C3,0.5115934558652228,0.5268649063742329,0.9710144852613076,sub-NORB00094
C4,0.5167249563568336,0.5577373242051553,0.926466517357845,sub-NORB00094
P3,0.4815211776545447,0.4888870672943915,0.9849333514166958,sub-NORB00094
P4,0.47762175484189023,0.5237935642290475,0.9118511326974476,sub-NORB00094
O1,0.31687988176145143,0.36909163794099276,0.8585398561972067,sub-NORB00094
O2,0.35195352412783676,0.3782653532142833,0.9304408165779298,sub-NORB00094
F7,0.4782199655718995,0.4943886622775074,0.9672955754464042,sub-NORB00094
F8,0.48892736399641035,0.5121799592116972,0.9546007320335703,sub-NORB00094
T3,0.386037469058066,0.4741195729142041,0.814219642284042,sub-NORB00094
