subject_id,session_id,n_segments,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
sub-NORB00084,ses-2,20,0.3497640080905392,0.35049537056639607,0.5002982246221567,0.5265419188080785,0.5257733448383058,0.5373087045656836,0.45412311125490223,0.48967574452484247,0.37167669296346645,0.3998437178684796,0.43907349984020005,0.48117107403672754,0.4134021138692904,0.4139726662469451,0.373142033206225,0.41103602168081255,0.48913477507700487,0.5221595459722972,0.499588517048516
sub-NORB00085,ses-1,8,0.3915723460681001,0.4110724310538815,0.42944559732042586,0.4039249830432329,0.3963262698618152,0.41466994204438423,0.4064816931088653,0.42028994983607776,0.3491685564468491,0.3611004686848856,0.3722877871618888,0.40274513879349183,0.2773586153889811,0.30427079666710366,0.35588673909297547,0.35198722664642473,0.43436329861675954,0.4380428495350605,0.4103426045258442
sub-NORB00085,ses-2,19,0.4583772516192819,0.45955029495421984,0.46192503999895634,0.46357046027804355,0.43027927908267066,0.3869577059443733,0.39402036506051613,0.36934094371920473,0.30453726638071127,0.31839829076025145,0.4423440362820501,0.4530718775900795,0.3156333007274803,0.24939719131350796,0.30079694043425886,0.2996780640643187,0.46471488463719435,0.44110584633252875,0.4259494921431659
sub-NORB00086,ses-1,20,0.3842242878250663,0.37012499061709353,0.41165101785329467,0.4013978820160588,0.37186111375606834,0.43968893593959957,0.4463994790463593,0.4504478974138474,0.44853338129328524,0.4444391104608318,0.3057724420255671,0.338523234889696,0.2815955580915664,0.3178423842407448,0.35037657569913244,0.43265277197859237,0.4179671855528846,0.41710715027629136,0.4576682077832276
sub-NORB00086,ses-2,20,0.4585323015652376,0.41438946692057127,0.5193394988682851,0.4975698764902896,0.5465391116447562,0.5402964666216112,0.48882158005919785,0.5368397640641959,0.367087961101954,0.3907746433318791,0.5008918622821771,0.41884561648081337,0.43286621199759046,0.4242529080769476,0.3905512142360292,0.3758309347345086,0.5191995001952725,0.5292138523982428,0.5397123608313894
sub-NORB00087,ses-1,19,0.5108226644469939,0.4883160044405212,0.5109217330694362,0.5019492085698214,0.4075802644682638,0.4134233211840335,0.3823254392942401,0.3978925573411595,0.3839214305666287,0.3680599792346615,0.4551555775480928,0.4660410790372259,0.29502056228783163,0.28059415516669206,0.3621989315183203,0.37509044536697234,0.5155367357154906,0.448215724257709,0.4101254140739375
sub-NORB00087,ses-2,19,0.550925444052904,0.5697011867650792,0.5667262774738507,0.5701586352345457,0.5706345848086134,0.5804532876684196,0.45259446693713856,0.48558348019419384,0.3782851704571205,0.4140853120483656,0.4945148640753852,0.5570078223776946,0.29553837621368334,0.4002410747873267,0.3584687029046526,0.35621313277940986,0.5645970163407297,0.5490085473665067,0.5159508570677359
sub-NORB00089,ses-1,24,0.4549726858763445,0.4679422786804814,0.470271924605352,0.44907271022149137,0.3790039546939011,0.3846810274925149,0.4117253883603805,0.42683168773000807,0.29106254095730094,0.3171262129162638,0.4047246763850811,0.4199515819138299,0.3224141762760616,0.2768098288822603,0.3387627751474664,0.36482827498897225,0.47300303510750935,0.36756941572668816,0.4211054565529193
sub-NORB00089,ses-2,20,0.47044391389966594,0.48764286967882214,0.4807109042056671,0.4744914709352589,0.48789305533090543,0.5062913552038886,0.43799643364245855,0.46792930025829466,0.35023903561587366,0.35022464518033347,0.39477256668438937,0.44068548060917506,0.3738709853064457,0.4569054155802834,0.36543464079679705,0.40366640272283627,0.4708094586673332,0.42787077989700684,0.46850362436766135
sub-NORB00090,ses-1,15,0.4820879863413182,0.4421643320508923,0.482999244959185,0.4060833959462167,0.410753321962941,0.3089380771472422,0.29772194759422843,0.3203288633021876,0.27901535575171743,0.2552451441911052,0.43014866560575765,0.3850058321975615,0.3699183560269163,0.2206348264641297,0.2630720416531284,0.31038125509225706,0.48215337707334804,0.4562468241919491,0.2961719571868883
sub-NORB00090,ses-2,20,0.4172934456817104,0.42122013512026185,0.4665506919346096,0.4807661322359717,0.41185551786711805,0.5044436441770696,0.420014731034685,0.4333119661787264,0.37091656019765573,0.350568755847375,0.4033864166723167,0.4182328750991059,0.3423938570525735,0.3514095757936032,0.3272835326431311,0.3160644391918369,0.4668523250461205,0.427436140086336,0.44816752447577546
sub-NORB00094,ses-1,12,0.4992504019951931,0.5108105399268916,0.5019140225976535,0.5320994948519036,0.5115934558652228,0.5167249563568336,0.4888870672943915,0.5237935642290475,0.36909163794099276,0.3782653532142833,0.4943886622775074,0.5121799592116972,0.4741195729142041,0.45749229493936583,0.37737099963636195,0.41634807067405893,0.5091121113173048,0.4646540444959972,0.5224403820591543
sub-NORB00094,ses-2,20,0.47548105789702555,0.4614582777764576,0.4958434784348431,0.5156539846277967,0.5268649063742329,0.5577373242051553,0.4815211776545447,0.47762175484189023,0.31687988176145143,0.35195352412783676,0.4782199655718995,0.48892736399641035,0.386037469058066,0.47385936733514056,0.34222577526188336,0.40068497903579586,0.49024403372623293,0.49410734574104176,0.4944770012625387
sub-NORB00096,ses-1,20,0.432443638898642,0.42888799126291355,0.4476967207656871,0.459384572476673,0.5088034701235447,0.4352757333010751,0.44715810756406216,0.43480204187715943,0.3114210344443983,0.3057272413980039,0.4155573956495182,0.4019982210937397,0.39133218982987905,0.3055132779759508,0.37132104462114335,0.33450398459194225,0.44212454571598736,0.41747014525671566,0.46094113909814133
sub-NORB00096,ses-2,20,0.479514201079254,0.5051960322926429,0.5182674456256605,0.5576639389169037,0.5478782657441196,0.5209632560234826,0.49577048161293424,0.4688385447558372,0.3113539867666487,0.335078852034978,0.5015087379207024,0.4625442670834242,0.45717146832430355,0.3199519463165219,0.3601347867136707,0.31657453855452694,0.5347696923856715,0.5354634252023631,0.5029617234294247
sub-NORB00103,ses-1,35,0.5021747220326342,0.5213887666957162,0.5109639528471233,0.5195609090204512,0.49524843164266386,0.49517476539960664,0.5492166064396696,0.5611152994570953,0.5084254665423321,0.5399930401471826,0.483540617676225,0.4962476984533473,0.46833517130021596,0.44204188434436525,0.44585599745038207,0.47396152495205,0.5106928332722536,0.5159262052821334,0.5656539169713198
sub-NORB00103,ses-2,20,0.48129465018956485,0.5066082426979228,0.5286611311331504,0.5799553678101261,0.574804600562772,0.5687445810759166,0.5531557106778368,0.4972632805962337,0.4612261264967195,0.4608649489070416,0.518270443988433,0.4843601858847514,0.5148940276189108,0.3763892008869184,0.41731698173008624,0.34869014008010246,0.5367981990937922,0.6081065361509086,0.5464910337237193
