subject_id,session_left,session_right,node,left_value,right_value,jaccard_min_over_max
sub-NORB00080,ses-1,ses-2,CZ,0.5546838295505621,0.45169060111163084,0.8143208383731279
sub-NORB00080,ses-1,ses-2,PZ,0.523116625597973,0.3940366234788795,0.7532481366434444
sub-NORB00081,ses-1,ses-2,Fp1,0.5806298184135911,0.5109560743721899,0.8800031589287557
sub-NORB00081,ses-1,ses-2,Fp2,0.5903956805879038,0.522398170079837,0.8848272222446542
sub-NORB00081,ses-1,ses-2,F3,0.5834802739347118,0.5480981272701378,0.9393601664954777
sub-NORB00081,ses-1,ses-2,F4,0.5944845307523877,0.5364625409436645,0.9023994960217219
sub-NORB00081,ses-1,ses-2,C3,0.6097136612789911,0.5264450599246653,0.8634299891203783
sub-NORB00081,ses-1,ses-2,C4,0.5864037589072543,0.5761883937760217,0.982579639069387
sub-NORB00081,ses-1,ses-2,P3,0.5602061532693582,0.4568814386937053,0.8155594793583563
sub-NORB00081,ses-1,ses-2,P4,0.5439800387041304,0.4953898382643252,0.9106765010062561
sub-NORB00081,ses-1,ses-2,O1,0.4615526989942929,0.3246012982753987,0.7032811182400048
sub-NORB00081,ses-1,ses-2,O2,0.4599622185228648,0.3269332283366584,0.7107827886094225
sub-NORB00081,ses-1,ses-2,F7,0.5480932097969816,0.5071330964106924,0.9252679787778045
sub-NORB00081,ses-1,ses-2,F8,0.564695932004968,0.4930918341098199,0.8731988423558925
sub-NORB00081,ses-1,ses-2,T3,0.5439347968552936,0.3789954135707537,0.6967662590477371
sub-NORB00081,ses-1,ses-2,T4,0.41410774210466905,0.5154083542355201,0.8034556264011179
sub-NORB00081,ses-1,ses-2,T5,0.46964784233589624,0.31628338071324263,0.6734479586665151
sub-NORB00081,ses-1,ses-2,T6,0.3836058894384633,0.3990040445053944,0.9614085238508832
sub-NORB00081,ses-1,ses-2,FZ,0.589687541998066,0.5504307576913263,0.933427821497256
sub-NORB00081,ses-1,ses-2,CZ,0.5730496815147433,0.49693726441583286,0.8671800725938414
sub-NORB00081,ses-1,ses-2,PZ,0.5894360048236843,0.48893638233057074,0.8294986704736919
sub-NORB00083,ses-1,ses-2,Fp1,0.48015713329471066,0.38039066609927696,0.7922212120210259
sub-NORB00083,ses-1,ses-2,Fp2,0.46248207210739,0.4045663946423475,0.8747720593770514
sub-NORB00083,ses-1,ses-2,F3,0.4774149816873413,0.42224537735951423,0.8844409864708486
sub-NORB00083,ses-1,ses-2,F4,0.4667386370345271,0.42002519405435157,0.8999152003421566
sub-NORB00083,ses-1,ses-2,C3,0.40743598284162674,0.4179429897563066,0.9748601910494867
sub-NORB00083,ses-1,ses-2,C4,0.4152753808248235,0.34856849219618846,0.8393671002212044
sub-NORB00083,ses-1,ses-2,P3,0.37541851769346624,0.39413373778985905,0.9525155593090302
sub-NORB00083,ses-1,ses-2,P4,0.3656301433148215,0.40015752918476843,0.9137155161361358
sub-NORB00083,ses-1,ses-2,O1,0.3066701250072364,0.32691932645633903,0.9380605555853946
sub-NORB00083,ses-1,ses-2,O2,0.3115062149409034,0.31972226456007724,0.9743025415184059
sub-NORB00083,ses-1,ses-2,F7,0.43945752838223173,0.3737932335449744,0.8505787463034566
sub-NORB00083,ses-1,ses-2,F8,0.410335348249285,0.3892644647186406,0.948649601793888
sub-NORB00083,ses-1,ses-2,T3,0.2959984131156941,0.292558812565865,0.9883796655744751
sub-NORB00083,ses-1,ses-2,T4,0.28319531544593846,0.2644539443370881,0.9338217474419062
sub-NORB00083,ses-1,ses-2,T5,0.28987488568962166,0.3299954859221451,0.8784207604524961
sub-NORB00083,ses-1,ses-2,T6,0.29459776800775694,0.303923341358368,0.9693160344021918
sub-NORB00083,ses-1,ses-2,FZ,0.4792732789455396,0.4027694192990305,0.8403752869034822
sub-NORB00083,ses-1,ses-2,CZ,0.4270247532566209,0.33242008220000185,0.7784562362365764
sub-NORB00083,ses-1,ses-2,PZ,0.40596109511855916,0.3996676314930902,0.9844973725286879
sub-NORB00084,ses-1,ses-2,Fp1,0.4205140467201478,0.3497640080905392,0.8317534475211175
sub-NORB00084,ses-1,ses-2,Fp2,0.42131420772236666,0.35049537056639607,0.831909686742304
sub-NORB00084,ses-1,ses-2,F3,0.4082853334760389,0.5002982246221567,0.8160839143180865
sub-NORB00084,ses-1,ses-2,F4,0.40114934258244983,0.5265419188080785,0.7618564225437603
sub-NORB00084,ses-1,ses-2,C3,0.3363935321959271,0.5257733448383058,0.6398071250633297
sub-NORB00084,ses-1,ses-2,C4,0.26258506587474156,0.5373087045656836,0.4887042842289217
sub-NORB00084,ses-1,ses-2,P3,0.40175818881947084,0.45412311125490223,0.8846900297790864
sub-NORB00084,ses-1,ses-2,P4,0.40345250861881093,0.48967574452484247,0.823917690696119
sub-NORB00084,ses-1,ses-2,O1,0.37770684062548765,0.37167669296346645,0.9840348465703317
sub-NORB00084,ses-1,ses-2,O2,0.3761736691891871,0.3998437178684796,0.9408017492297371
sub-NORB00084,ses-1,ses-2,F7,0.40193241890342735,0.43907349984020005,0.9154103334628709
sub-NORB00084,ses-1,ses-2,F8,0.4017784400388434,0.48117107403672754,0.8350012328633367
sub-NORB00084,ses-1,ses-2,T3,0.2486457567390427,0.4134021138692904,0.6014622286562851
sub-NORB00084,ses-1,ses-2,T4,0.23041194970659026,0.4139726662469451,0.5565873510333258
sub-NORB00084,ses-1,ses-2,T5,0.3440777856732998,0.373142033206225,0.9221094249736741
sub-NORB00084,ses-1,ses-2,T6,0.4181313996882295,0.41103602168081255,0.9830307458069223
sub-NORB00084,ses-1,ses-2,FZ,0.4052148564708979,0.48913477507700487,0.8284319110353677
sub-NORB00084,ses-1,ses-2,CZ,0.3203831641712009,0.5221595459722972,0.6135733161300829
sub-NORB00084,ses-1,ses-2,PZ,0.39460690049010744,0.499588517048516,0.7898638319819237
sub-NORB00085,ses-1,ses-2,Fp1,0.3915723460681001,0.4583772516192819,0.8542578077005696
sub-NORB00085,ses-1,ses-2,Fp2,0.4110724310538815,0.45955029495421984,0.8945102104544016
sub-NORB00085,ses-1,ses-2,F3,0.42944559732042586,0.46192503999895634,0.9296867676222881
sub-NORB00085,ses-1,ses-2,F4,0.4039249830432329,0.46357046027804355,0.8713346031603565
sub-NORB00085,ses-1,ses-2,C3,0.3963262698618152,0.43027927908267066,0.9210907639028278
sub-NORB00085,ses-1,ses-2,C4,0.41466994204438423,0.3869577059443733,0.9331703765086383
sub-NORB00085,ses-1,ses-2,P3,0.4064816931088653,0.39402036506051613,0.9693434458190674
sub-NORB00085,ses-1,ses-2,P4,0.42028994983607776,0.36934094371920473,0.8787765300199439
sub-NORB00085,ses-1,ses-2,O1,0.3491685564468491,0.30453726638071127,0.8721783813516678
sub-NORB00085,ses-1,ses-2,O2,0.3611004686848856,0.31839829076025145,0.8817443298255638
sub-NORB00085,ses-1,ses-2,F7,0.3722877871618888,0.4423440362820501,0.8416249720263176
sub-NORB00085,ses-1,ses-2,F8,0.40274513879349183,0.4530718775900795,0.888921071278405
sub-NORB00085,ses-1,ses-2,T3,0.2773586153889811,0.3156333007274803,0.8787368593545654
sub-NORB00085,ses-1,ses-2,T4,0.30427079666710366,0.24939719131350796,0.819655366355675
sub-NORB00085,ses-1,ses-2,T5,0.35588673909297547,0.30079694043425886,0.845204126461356
sub-NORB00085,ses-1,ses-2,T6,0.35198722664642473,0.2996780640643187,0.851389031697303
sub-NORB00085,ses-1,ses-2,FZ,0.43436329861675954,0.46471488463719435,0.9346877256920004
sub-NORB00085,ses-1,ses-2,CZ,0.4380428495350605,0.44110584633252875,0.9930560956674349
sub-NORB00085,ses-1,ses-2,PZ,0.4103426045258442,0.4259494921431659,0.9633597693970813
sub-NORB00086,ses-1,ses-2,Fp1,0.3842242878250663,0.4585323015652376,0.837943775200755
sub-NORB00086,ses-1,ses-2,Fp2,0.37012499061709353,0.41438946692057127,0.8931814637268225
sub-NORB00086,ses-1,ses-2,F3,0.41165101785329467,0.5193394988682851,0.7926433840490488
sub-NORB00086,ses-1,ses-2,F4,0.4013978820160588,0.4975698764902896,0.8067166060120047
sub-NORB00086,ses-1,ses-2,C3,0.37186111375606834,0.5465391116447562,0.680392502262077
sub-NORB00086,ses-1,ses-2,C4,0.43968893593959957,0.5402964666216112,0.8137919884779282
sub-NORB00086,ses-1,ses-2,P3,0.4463994790463593,0.48882158005919785,0.9132155724227619
sub-NORB00086,ses-1,ses-2,P4,0.4504478974138474,0.5368397640641959,0.8390732720759901
sub-NORB00086,ses-1,ses-2,O1,0.44853338129328524,0.367087961101954,0.8184183751129194
sub-NORB00086,ses-1,ses-2,O2,0.4444391104608318,0.3907746433318791,0.8792534998251867
sub-NORB00086,ses-1,ses-2,F7,0.3057724420255671,0.5008918622821771,0.610455998690812
sub-NORB00086,ses-1,ses-2,F8,0.338523234889696,0.41884561648081337,0.8082291459416603
sub-NORB00086,ses-1,ses-2,T3,0.2815955580915664,0.43286621199759046,0.6505371643401308
sub-NORB00086,ses-1,ses-2,T4,0.3178423842407448,0.4242529080769476,0.7491813920179354
sub-NORB00086,ses-1,ses-2,T5,0.35037657569913244,0.3905512142360292,0.897133494731328
sub-NORB00086,ses-1,ses-2,T6,0.43265277197859237,0.3758309347345086,0.8686664204548415
sub-NORB00086,ses-1,ses-2,FZ,0.4179671855528846,0.5191995001952725,0.8050223187728144
sub-NORB00086,ses-1,ses-2,CZ,0.41710715027629136,0.5292138523982428,0.7881637043060824
sub-NORB00086,ses-1,ses-2,PZ,0.4576682077832276,0.5397123608313894,0.8479854103734469
sub-NORB00087,ses-1,ses-2,Fp1,0.5108226644469939,0.550925444052904,0.9272083363750774
sub-NORB00087,ses-1,ses-2,Fp2,0.4883160044405212,0.5697011867650792,0.8571440884884135
sub-NORB00087,ses-1,ses-2,F3,0.5109217330694362,0.5667262774738507,0.901531750648373
sub-NORB00087,ses-1,ses-2,F4,0.5019492085698214,0.5701586352345457,0.8803676337609707
sub-NORB00087,ses-1,ses-2,C3,0.4075802644682638,0.5706345848086134,0.7142579074574724
sub-NORB00087,ses-1,ses-2,C4,0.4134233211840335,0.5804532876684196,0.7122421906587582
sub-NORB00087,ses-1,ses-2,P3,0.3823254392942401,0.45259446693713856,0.8447417439315311
sub-NORB00087,ses-1,ses-2,P4,0.3978925573411595,0.48558348019419384,0.8194112311688093
sub-NORB00087,ses-1,ses-2,O1,0.3839214305666287,0.3782851704571205,0.9853192354977693
sub-NORB00087,ses-1,ses-2,O2,0.3680599792346615,0.4140853120483656,0.8888506028237768
sub-NORB00087,ses-1,ses-2,F7,0.4551555775480928,0.4945148640753852,0.920408284185989
sub-NORB00087,ses-1,ses-2,F8,0.4660410790372259,0.5570078223776946,0.8366867758658043
sub-NORB00087,ses-1,ses-2,T3,0.29502056228783163,0.29553837621368334,0.9982478961531639
sub-NORB00087,ses-1,ses-2,T4,0.28059415516669206,0.4002410747873267,0.7010628664631421
sub-NORB00087,ses-1,ses-2,T5,0.3621989315183203,0.3584687029046526,0.9897011606355912
sub-NORB00087,ses-1,ses-2,T6,0.37509044536697234,0.35621313277940986,0.9496726381044078
sub-NORB00087,ses-1,ses-2,FZ,0.5155367357154906,0.5645970163407297,0.9131056679271724
sub-NORB00087,ses-1,ses-2,CZ,0.448215724257709,0.5490085473665067,0.8164093736021372
sub-NORB00087,ses-1,ses-2,PZ,0.4101254140739375,0.5159508570677359,0.7948923980953766
sub-NORB00089,ses-1,ses-2,Fp1,0.4549726858763445,0.47044391389966594,0.9671135547379595
sub-NORB00089,ses-1,ses-2,Fp2,0.4679422786804814,0.48764286967882214,0.9596003710434314
sub-NORB00089,ses-1,ses-2,F3,0.470271924605352,0.4807109042056671,0.9782842878973911
sub-NORB00089,ses-1,ses-2,F4,0.44907271022149137,0.4744914709352589,0.9464294676073625
sub-NORB00089,ses-1,ses-2,C3,0.3790039546939011,0.48789305533090543,0.7768176868942065
sub-NORB00089,ses-1,ses-2,C4,0.3846810274925149,0.5062913552038886,0.7598016903480409
sub-NORB00089,ses-1,ses-2,P3,0.4117253883603805,0.43799643364245855,0.9400199561818272
sub-NORB00089,ses-1,ses-2,P4,0.42683168773000807,0.46792930025829466,0.9121713205272658
sub-NORB00089,ses-1,ses-2,O1,0.29106254095730094,0.35023903561587366,0.8310396939207119
sub-NORB00089,ses-1,ses-2,O2,0.3171262129162638,0.35022464518033347,0.9054937089106707
sub-NORB00089,ses-1,ses-2,F7,0.4047246763850811,0.39477256668438937,0.9754101731834541
sub-NORB00089,ses-1,ses-2,F8,0.4199515819138299,0.44068548060917506,0.9529508014044757
sub-NORB00089,ses-1,ses-2,T3,0.3224141762760616,0.3738709853064457,0.8623674715270906
sub-NORB00089,ses-1,ses-2,T4,0.2768098288822603,0.4569054155802834,0.6058361740595778
sub-NORB00089,ses-1,ses-2,T5,0.3387627751474664,0.36543464079679705,0.9270133077937683
sub-NORB00089,ses-1,ses-2,T6,0.36482827498897225,0.40366640272283627,0.903786573586777
sub-NORB00089,ses-1,ses-2,FZ,0.47300303510750935,0.4708094586673332,0.9953624474319123
sub-NORB00089,ses-1,ses-2,CZ,0.36756941572668816,0.42787077989700684,0.8590664120956475
sub-NORB00089,ses-1,ses-2,PZ,0.4211054565529193,0.46850362436766135,0.8988307339591763
sub-NORB00090,ses-1,ses-2,Fp1,0.4820879863413182,0.4172934456817104,0.8655960270834601
sub-NORB00090,ses-1,ses-2,Fp2,0.4421643320508923,0.42122013512026185,0.9526325499085716
sub-NORB00090,ses-1,ses-2,F3,0.482999244959185,0.4665506919346096,0.9659449715579465
sub-NORB00090,ses-1,ses-2,F4,0.4060833959462167,0.4807661322359717,0.844658907351862
sub-NORB00090,ses-1,ses-2,C3,0.410753321962941,0.41185551786711805,0.9973238287303154
sub-NORB00090,ses-1,ses-2,C4,0.3089380771472422,0.5044436441770696,0.6124332831098154
sub-NORB00090,ses-1,ses-2,P3,0.29772194759422843,0.420014731034685,0.7088369183166635
sub-NORB00090,ses-1,ses-2,P4,0.3203288633021876,0.4333119661787264,0.7392569056587348
sub-NORB00090,ses-1,ses-2,O1,0.27901535575171743,0.37091656019765573,0.7522321343728477
sub-NORB00090,ses-1,ses-2,O2,0.2552451441911052,0.350568755847375,0.7280886842700545
sub-NORB00090,ses-1,ses-2,F7,0.43014866560575765,0.4033864166723167,0.937783722063271
sub-NORB00090,ses-1,ses-2,F8,0.3850058321975615,0.4182328750991059,0.9205537276483328
sub-NORB00090,ses-1,ses-2,T3,0.3699183560269163,0.3423938570525735,0.925593043638148
sub-NORB00090,ses-1,ses-2,T4,0.2206348264641297,0.3514095757936032,0.6278566142253258
sub-NORB00090,ses-1,ses-2,T5,0.2630720416531284,0.3272835326431311,0.8038046996393837
sub-NORB00090,ses-1,ses-2,T6,0.31038125509225706,0.3160644391918369,0.9820189069225519
sub-NORB00090,ses-1,ses-2,FZ,0.48215337707334804,0.4668523250461205,0.9682651771100219
sub-NORB00090,ses-1,ses-2,CZ,0.4562468241919491,0.427436140086336,0.936852855564224
sub-NORB00090,ses-1,ses-2,PZ,0.2961719571868883,0.44816752447577546,0.6608510010477057
sub-NORB00094,ses-1,ses-2,Fp1,0.4992504019951931,0.47548105789702555,0.9523899349841757
sub-NORB00094,ses-1,ses-2,Fp2,0.5108105399268916,0.4614582777764576,0.9033844091049933
sub-NORB00094,ses-1,ses-2,F3,0.5019140225976535,0.4958434784348431,0.9879052110730194
sub-NORB00094,ses-1,ses-2,F4,0.5320994948519036,0.5156539846277967,0.9690931670050089
sub-NORB00094,ses-1,ses-2,C3,0.5115934558652228,0.5268649063742329,0.9710144852613076
sub-NORB00094,ses-1,ses-2,C4,0.5167249563568336,0.5577373242051553,0.926466517357845
sub-NORB00094,ses-1,ses-2,P3,0.4888870672943915,0.4815211776545447,0.9849333514166958
sub-NORB00094,ses-1,ses-2,P4,0.5237935642290475,0.47762175484189023,0.9118511326974476
sub-NORB00094,ses-1,ses-2,O1,0.36909163794099276,0.31687988176145143,0.8585398561972067
sub-NORB00094,ses-1,ses-2,O2,0.3782653532142833,0.35195352412783676,0.9304408165779298
sub-NORB00094,ses-1,ses-2,F7,0.4943886622775074,0.4782199655718995,0.9672955754464042
sub-NORB00094,ses-1,ses-2,F8,0.5121799592116972,0.48892736399641035,0.9546007320335703
sub-NORB00094,ses-1,ses-2,T3,0.4741195729142041,0.386037469058066,0.814219642284042
sub-NORB00094,ses-1,ses-2,T4,0.45749229493936583,0.47385936733514056,0.9654600636306531
sub-NORB00094,ses-1,ses-2,T5,0.37737099963636195,0.34222577526188336,0.9068682426356428
sub-NORB00094,ses-1,ses-2,T6,0.41634807067405893,0.40068497903579586,0.9623798145313731
sub-NORB00094,ses-1,ses-2,FZ,0.5091121113173048,0.49024403372623293,0.9629392482094924
sub-NORB00094,ses-1,ses-2,CZ,0.4646540444959972,0.49410734574104176,0.9403908857074939
sub-NORB00094,ses-1,ses-2,PZ,0.5224403820591543,0.4944770012625387,0.9464754606326556
sub-NORB00096,ses-1,ses-2,Fp1,0.432443638898642,0.479514201079254,0.901836979854467
sub-NORB00096,ses-1,ses-2,Fp2,0.42888799126291355,0.5051960322926429,0.8489536018653316
sub-NORB00096,ses-1,ses-2,F3,0.4476967207656871,0.5182674456256605,0.8638333828304047
sub-NORB00096,ses-1,ses-2,F4,0.459384572476673,0.5576639389169037,0.8237659644424757
sub-NORB00096,ses-1,ses-2,C3,0.5088034701235447,0.5478782657441196,0.9286797851571934
sub-NORB00096,ses-1,ses-2,C4,0.4352757333010751,0.5209632560234826,0.8355209859204636
sub-NORB00096,ses-1,ses-2,P3,0.44715810756406216,0.49577048161293424,0.9019458078852998
sub-NORB00096,ses-1,ses-2,P4,0.43480204187715943,0.4688385447558372,0.9274025071970067
sub-NORB00096,ses-1,ses-2,O1,0.3114210344443983,0.3113539867666487,0.9997847040811833
sub-NORB00096,ses-1,ses-2,O2,0.3057272413980039,0.335078852034978,0.9124038701376768
sub-NORB00096,ses-1,ses-2,F7,0.4155573956495182,0.5015087379207024,0.828614467162535
sub-NORB00096,ses-1,ses-2,F8,0.4019982210937397,0.4625442670834242,0.86910215886696
sub-NORB00096,ses-1,ses-2,T3,0.39133218982987905,0.45717146832430355,0.8559855917173727
sub-NORB00096,ses-1,ses-2,T4,0.3055132779759508,0.3199519463165219,0.9548723847227757
sub-NORB00096,ses-1,ses-2,T5,0.37132104462114335,0.3601347867136707,0.9698744305782995
sub-NORB00096,ses-1,ses-2,T6,0.33450398459194225,0.31657453855452694,0.9463999029509701
sub-NORB00096,ses-1,ses-2,FZ,0.44212454571598736,0.5347696923856715,0.8267569236087724
sub-NORB00096,ses-1,ses-2,CZ,0.41747014525671566,0.5354634252023631,0.779642690065983
sub-NORB00096,ses-1,ses-2,PZ,0.46094113909814133,0.5029617234294247,0.9164537133267961
sub-NORB00103,ses-1,ses-2,Fp1,0.5021747220326342,0.48129465018956485,0.9584207031398277
sub-NORB00103,ses-1,ses-2,Fp2,0.5213887666957162,0.5066082426979228,0.9716516255394905
sub-NORB00103,ses-1,ses-2,F3,0.5109639528471233,0.5286611311331504,0.9665245329307748
sub-NORB00103,ses-1,ses-2,F4,0.5195609090204512,0.5799553678101261,0.8958636092675191
sub-NORB00103,ses-1,ses-2,C3,0.49524843164266386,0.574804600562772,0.8615944116622981
sub-NORB00103,ses-1,ses-2,C4,0.49517476539960664,0.5687445810759166,0.8706452454682996
sub-NORB00103,ses-1,ses-2,P3,0.5492166064396696,0.5531557106778368,0.9928788509959697
sub-NORB00103,ses-1,ses-2,P4,0.5611152994570953,0.4972632805962337,0.8862051722299475
sub-NORB00103,ses-1,ses-2,O1,0.5084254665423321,0.4612261264967195,0.9071656650745626
sub-NORB00103,ses-1,ses-2,O2,0.5399930401471826,0.4608649489070416,0.8534646090650102
sub-NORB00103,ses-1,ses-2,F7,0.483540617676225,0.518270443988433,0.9329889892139341
sub-NORB00103,ses-1,ses-2,F8,0.4962476984533473,0.4843601858847514,0.976045203623824
sub-NORB00103,ses-1,ses-2,T3,0.46833517130021596,0.5148940276189108,0.9095758470262263
sub-NORB00103,ses-1,ses-2,T4,0.44204188434436525,0.3763892008869184,0.8514785910959034
sub-NORB00103,ses-1,ses-2,T5,0.44585599745038207,0.41731698173008624,0.9359905084074329
sub-NORB00103,ses-1,ses-2,T6,0.47396152495205,0.34869014008010246,0.7356929238409783
sub-NORB00103,ses-1,ses-2,FZ,0.5106928332722536,0.5367981990937922,0.951368380397682
sub-NORB00103,ses-1,ses-2,CZ,0.5159262052821334,0.6081065361509086,0.848414175166998
sub-NORB00103,ses-1,ses-2,PZ,0.5656539169713198,0.5464910337237193,0.9661226013421699
