edge,min_value,max_value,jaccard_min_over_max,subject_id
O1-T3,0.7259131521598547,0.9888399588509695,0.7341058031305335,sub-NORB00080
O1-T4,0.47382130098471864,1.109450996639191,0.42707726832464327,sub-NORB00080
O1-T5,2.104536088087473,2.765418195513083,0.7610191078883123,sub-NORB00080
O1-T6,1.1102723833811816,1.3834206983372848,0.8025558564474302,sub-NORB00080
O1-FZ,0.5805440436178018,0.9560014127087214,0.6072627465820329,sub-NORB00080
O1-CZ,0.7790299244828841,1.315512203299112,0.5921875316163477,sub-NORB00080
O1-PZ,1.9790370592568576,2.716625856086547,0.7284908427205254,sub-NORB00080
O2-F7,0.6268432245528318,1.3032837913933601,0.48097216330962295,sub-NORB00080
O2-F8,0.6720251324483016,0.9694967666967063,0.693169029060347,sub-NORB00080
O2-T3,0.9206661460359268,1.0774856243886413,0.8544579391101456,sub-NORB00080
O2-T4,0.5254185044916676,1.6715364303261875,0.3143326672151179,sub-NORB00080
O2-T5,1.1383762798938664,1.9128152633171134,0.5951313238267183,sub-NORB00080
O2-T6,1.6109095068216817,2.0099158273563464,0.8014810794044644,sub-NORB00080
O2-FZ,0.5929230777370339,0.9776640381235284,0.606469149540425,sub-NORB00080
O2-CZ,0.814529482341635,1.5407271272123295,0.5286656332295392,sub-NORB00080
O2-PZ,1.7899566905619502,2.824730643922009,0.6336734068479809,sub-NORB00080
F7-F8,5.1027601436962815,7.560465628465801,0.6749267035199462,sub-NORB00080
F7-T3,1.661528049616954,2.9910063933866033,0.5555080234167165,sub-NORB00080
F7-T4,1.0293293590125958,3.1750643340691287,0.32419165431316416,sub-NORB00080
F7-T5,0.5953245704518089,0.8001949143976738,0.743974448900271,sub-NORB00080
F7-T6,0.5021614092865831,1.0733686925124184,0.46783683257165,sub-NORB00080
F7-FZ,5.799987900248068,7.085278823665557,0.8185969874432484,sub-NORB00080
F7-CZ,3.799979136452137,4.53984051916862,0.8370292129001982,sub-NORB00080
F7-PZ,2.280407344276262,2.82555217993501,0.8070660879915915,sub-NORB00080
F8-T3,1.231940843019203,1.272133991113353,0.968404941323065,sub-NORB00080
F8-T4,1.5861323446860212,4.599205947445042,0.3448709109378222,sub-NORB00080
F8-T5,0.5579860242117958,0.9085704827313352,0.6141362005668333,sub-NORB00080
F8-T6,0.4887384428801315,1.027962555649252,0.4754438186432274,sub-NORB00080
F8-FZ,7.412992404854551,9.305803573009978,0.7965988478797007,sub-NORB00080
F8-CZ,4.715265535841802,6.546648682919868,0.7202563883019836,sub-NORB00080
F8-PZ,1.9006469898817044,4.450940616981878,0.42702142163615453,sub-NORB00080
T3-T4,1.6407826600333428,1.9350619118730712,0.8479225651468296,sub-NORB00080
T3-T5,1.8425374172348437,2.303199445880659,0.7999903875151919,sub-NORB00080
T3-T6,0.5738657741069113,1.368518456793183,0.4193336021580867,sub-NORB00080
T3-FZ,1.1672051666351073,1.3414965419328335,0.8700769104878895,sub-NORB00080
T3-CZ,1.398387948647216,1.500117351699493,0.9321857033804541,sub-NORB00080
T3-PZ,1.0550818009610208,1.6085986748733945,0.6559011998714107,sub-NORB00080
T4-T5,0.7280241270150878,0.8687592370672469,0.8380044734519866,sub-NORB00080
T4-T6,1.6865115796354018,3.399690685134593,0.49607794821152473,sub-NORB00080
T4-FZ,0.9529757852279156,3.37989349922358,0.2819543827185178,sub-NORB00080
T4-CZ,1.2511817199874096,3.111158419911727,0.4021594374557466,sub-NORB00080
T4-PZ,1.1671334822535555,3.6830093038959846,0.31689669668195813,sub-NORB00080
T5-T6,0.9745706722767778,1.4153909153465165,0.6885523014948722,sub-NORB00080
T5-FZ,0.4562242552746872,0.8039275953238623,0.5674942095884856,sub-NORB00080
T5-CZ,0.6597546745631332,0.9380394297242619,0.7033336271984527,sub-NORB00080
T5-PZ,1.5309580373736762,1.5570438182853445,0.9832465980691573,sub-NORB00080
T6-FZ,0.42835950445428983,0.8717738034198852,0.4913654238907805,sub-NORB00080
T6-CZ,0.4295043341024975,1.2702208478709007,0.33813358899156587,sub-NORB00080
T6-PZ,0.9779804052155636,2.0923230428532635,0.46741367617971136,sub-NORB00080
FZ-CZ,7.100754197980427,8.784261013976082,0.8083496365468725,sub-NORB00080
FZ-PZ,2.150028217873456,5.2008021150870265,0.4134031963332023,sub-NORB00080
CZ-PZ,4.6977144950408265,7.936193604281343,0.5919354704888434,sub-NORB00080
Fp1-Fp2,10.982702237846011,15.185732949306994,0.7232250346103453,sub-NORB00081
Fp1-F3,9.370794298804672,14.93203731594168,0.6275630110299995,sub-NORB00081
Fp1-F4,7.803168177142524,13.362980879634785,0.5839391859816675,sub-NORB00081
Fp1-C3,5.200836194270278,8.97678897163721,0.5793648720831782,sub-NORB00081
Fp1-C4,5.18966530748314,8.208614319918066,0.6322218471015874,sub-NORB00081
Fp1-P3,2.958298458561689,7.413992033946888,0.3990155971326043,sub-NORB00081
Fp1-P4,3.9822470954648304,4.726048599947464,0.8426166196236531,sub-NORB00081
Fp1-O1,0.7538082154276583,2.854592165085487,0.2640686206062938,sub-NORB00081
Fp1-O2,0.9090531753383806,2.920754716542824,0.31123913630597133,sub-NORB00081
Fp1-F7,9.872434031188432,9.957761055048824,0.9914311034992018,sub-NORB00081
Fp1-F8,9.245018798667036,10.794917225682537,0.8564233152869308,sub-NORB00081
Fp1-T3,2.032682054813715,7.305800075344881,0.2782285353897751,sub-NORB00081
Fp1-T4,3.318891558155782,6.308507514169756,0.5260977419304178,sub-NORB00081
Fp1-T5,0.7761656410282718,3.0382032065588884,0.25546863993582836,sub-NORB00081
Fp1-T6,2.132700237964806,2.752277220776954,0.7748856916974212,sub-NORB00081
Fp1-FZ,8.590583155601987,13.898949733977679,0.6180742660433729,sub-NORB00081
Fp1-CZ,5.706218318815609,8.917908020562088,0.639860638353607,sub-NORB00081
Fp1-PZ,3.5737319549320987,6.100362544001223,0.5858228800592056,sub-NORB00081
Fp2-F3,11.897226949695057,16.36584327739552,0.7269547158701862,sub-NORB00081
Fp2-F4,11.16000701083573,14.235932532929615,0.7839322773566918,sub-NORB00081
Fp2-C3,5.057294766941602,8.833166171041166,0.5725347705471162,sub-NORB00081
Fp2-C4,6.105856230393391,8.074597983445473,0.7561808331401274,sub-NORB00081
Fp2-P3,2.501089735342504,7.13209471332488,0.35068094800672267,sub-NORB00081
Fp2-P4,3.5727592753351103,5.434910152029515,0.6573722794664717,sub-NORB00081
Fp2-O1,0.7301741414210544,2.892103040308058,0.2524716897165872,sub-NORB00081
Fp2-O2,0.8227921282231755,2.772738246899084,0.29674352750150584,sub-NORB00081
Fp2-F7,8.372144829410312,8.910058365664778,0.9396285058774323,sub-NORB00081
Fp2-F8,9.391670670935977,11.325477504508827,0.8292516290988194,sub-NORB00081
Fp2-T3,1.4548969121671185,7.776139041276491,0.18709759489180766,sub-NORB00081
Fp2-T4,3.613709677164346,7.648957604952637,0.47244472564791035,sub-NORB00081
Fp2-T5,0.6424799888378113,3.377897512363058,0.19020114923153927,sub-NORB00081
Fp2-T6,1.9072870003638691,2.8661871576491595,0.6654439837516478,sub-NORB00081
Fp2-FZ,11.568062701004553,15.546300955843963,0.744103869715454,sub-NORB00081
Fp2-CZ,5.924833580066476,8.859266968383105,0.6687724392109397,sub-NORB00081
Fp2-PZ,3.7931709158607143,6.948630762406765,0.5458875346179556,sub-NORB00081
F3-F4,12.889234122568674,12.96937218780271,0.993820975751671,sub-NORB00081
F3-C3,6.096579757713095,8.890302560934767,0.6857561613822143,sub-NORB00081
F3-C4,7.982811779560359,8.02188490601157,0.995129183862769,sub-NORB00081
F3-P3,2.507697719280076,7.158303806082952,0.35032010197011976,sub-NORB00081
F3-P4,3.7657348799529657,5.210496945776158,0.7227208688809662,sub-NORB00081
F3-O1,0.683648414317729,3.0488607623292334,0.22423077589002235,sub-NORB00081
F3-O2,0.7803838071908399,2.9284183073840953,0.26648645284831013,sub-NORB00081
F3-F7,8.106944153905726,8.954212313580694,0.9053777004606054,sub-NORB00081
F3-F8,7.725566890642045,10.352759396745029,0.7462326317629878,sub-NORB00081
F3-T3,1.4591683792253767,7.010452144871054,0.20814183580055176,sub-NORB00081
F3-T4,3.4461520235804017,8.191511680804506,0.4206979319404386,sub-NORB00081
F3-T5,0.6394612103829382,3.2443400160534703,0.1971005527222148,sub-NORB00081
F3-T6,1.9176194529218384,2.8010017676466608,0.6846191512877836,sub-NORB00081
F3-FZ,15.495404692290043,16.435279426869634,0.9428135835011716,sub-NORB00081
F3-CZ,6.065459564487044,9.031081596143764,0.6716205030277848,sub-NORB00081
F3-PZ,3.720407628300849,6.396114289089086,0.5816668464863685,sub-NORB00081
F4-C3,5.246224937554788,8.944370687114604,0.5865393017658111,sub-NORB00081
F4-C4,8.4348633762911,8.56568971102276,0.9847267016264544,sub-NORB00081
F4-P3,2.2453704452043484,6.848409142935526,0.32786745043125226,sub-NORB00081
F4-P4,3.9448188882078234,5.192074369386166,0.7597770385315572,sub-NORB00081
F4-O1,0.7993805843083669,2.795677168200014,0.28593451110917967,sub-NORB00081
F4-O2,0.841411243218443,2.7217372753006135,0.3091449166876365,sub-NORB00081
F4-F7,6.920751380171382,8.190647726955591,0.844957762912333,sub-NORB00081
F4-F8,8.586929699112828,13.223165638379747,0.6493853237525501,sub-NORB00081
F4-T3,1.2695756639239497,7.575273438430168,0.16759469796605062,sub-NORB00081
F4-T4,3.466810091297056,9.127082415571163,0.3798377108310692,sub-NORB00081
F4-T5,0.5971378836188962,3.2138670201367967,0.18580043289827197,sub-NORB00081
F4-T6,2.1019476155859933,2.5364796391563567,0.8286869656423143,sub-NORB00081
F4-FZ,12.889178313521924,13.582135563677879,0.9489802434302673,sub-NORB00081
F4-CZ,6.092434660401773,8.437269235931048,0.722086079042786,sub-NORB00081
F4-PZ,3.327556214562327,7.943560783481162,0.4188998240539765,sub-NORB00081
C3-C4,7.007642065899832,10.105263545134632,0.6934645528640163,sub-NORB00081
C3-P3,5.164307060373073,9.481376782835413,0.5446790248566288,sub-NORB00081
C3-P4,5.474250287273513,5.851321753098808,0.9355578992685539,sub-NORB00081
C3-O1,1.159655567270618,3.3398434763551603,0.34721853747953896,sub-NORB00081
C3-O2,1.1978276553744727,3.454195698593845,0.3467746937042657,sub-NORB00081
C3-F7,6.403095315552072,8.04821615242728,0.7955918671022457,sub-NORB00081
C3-F8,4.263120430454142,7.412897275432632,0.5750950366711156,sub-NORB00081
C3-T3,3.5812828107835037,7.1197811781680365,0.5030046178617233,sub-NORB00081
C3-T4,2.9635003124073687,4.9552394021933495,0.5980539126112913,sub-NORB00081
C3-T5,1.4270496754347537,3.619032828605609,0.394317969197474,sub-NORB00081
C3-T6,2.6765715480386487,2.9576018338827152,0.9049803517753665,sub-NORB00081
C3-FZ,6.286240995798158,8.938037704319438,0.7033133226502546,sub-NORB00081
C3-CZ,6.944486809188246,10.495930103627767,0.6616361523585207,sub-NORB00081
C3-PZ,6.562629739526336,8.229758426919208,0.7974267772016539,sub-NORB00081
C4-P3,3.9408754050226404,8.731666129866072,0.45133143507894136,sub-NORB00081
C4-P4,6.111903857314244,7.718089192035895,0.7918933955338281,sub-NORB00081
C4-O1,0.9448474223107262,3.9177456455561663,0.24117120093859357,sub-NORB00081
C4-O2,1.1003801364047587,3.8651998117213564,0.28468906913112657,sub-NORB00081
C4-F7,5.419978311360392,6.38270410827968,0.8491664691661902,sub-NORB00081
C4-F8,5.10797023205957,7.405946464680923,0.689712011343798,sub-NORB00081
C4-T3,1.8748534206372305,6.669329901388388,0.28111571152702053,sub-NORB00081
C4-T4,4.262355132074788,8.017353657012558,0.5316411517342289,sub-NORB00081
C4-T5,0.9460845387286894,4.253103854057277,0.2224456705486196,sub-NORB00081
C4-T6,2.774211221860958,3.6836959278545702,0.753105380084043,sub-NORB00081
C4-FZ,8.39084771987626,8.394124228504895,0.9996096664119519,sub-NORB00081
C4-CZ,6.6427925977497795,8.96982606450135,0.7405709486429228,sub-NORB00081
C4-PZ,5.709574748750746,10.394080066042104,0.5493102528047832,sub-NORB00081
P3-P4,6.3228496742438525,8.362049828143002,0.7561363307073232,sub-NORB00081
P3-O1,2.8693640100435105,5.8689959497723745,0.48890202593423104,sub-NORB00081
P3-O2,2.740547275142036,5.777830011132434,0.4743212018805826,sub-NORB00081
P3-F7,3.5905983547404583,5.683947744875744,0.6317085441148707,sub-NORB00081
P3-F8,2.0892599403709204,6.026416735216802,0.34668361518409974,sub-NORB00081
P3-T3,3.9704765271617384,7.482548659541016,0.5306315679082119,sub-NORB00081
P3-T4,2.505113135269419,3.5050490692593304,0.7147155676764283,sub-NORB00081
P3-T5,2.9416161641066543,6.417933190010757,0.4583432200081416,sub-NORB00081
P3-T6,2.7418478650405707,3.645078804944713,0.7522053738100617,sub-NORB00081
P3-FZ,2.5337248753277057,7.248732231026813,0.34954041542362135,sub-NORB00081
P3-CZ,4.79976246504088,8.838171485382945,0.5430718868692457,sub-NORB00081
P3-PZ,8.916320696686928,11.142101598197971,0.8002368869198767,sub-NORB00081
P4-O1,2.0655845868550253,6.591693856758743,0.3133617294342476,sub-NORB00081
P4-O2,2.7996096906264714,6.941979850426206,0.40328692259955035,sub-NORB00081
P4-F7,3.2331383719888698,3.8919637629545067,0.8307216019746538,sub-NORB00081
P4-F8,4.427368883857188,4.995578299438233,0.8862575298549635,sub-NORB00081
P4-T3,2.83084758976199,6.574391784158272,0.43058699309390597,sub-NORB00081
P4-T4,4.391705323148303,4.790539723341936,0.916745414248355,sub-NORB00081
P4-T5,1.9615860013378537,7.333377860106302,0.26748737604384387,sub-NORB00081
P4-T6,4.633495487797947,5.705287649248616,0.812140556735676,sub-NORB00081
P4-FZ,3.7315874781777465,5.375854640773214,0.6941384630967308,sub-NORB00081
P4-CZ,5.0666659872165285,6.451836059251243,0.785306064922631,sub-NORB00081
P4-PZ,7.285121391305805,11.345539611520161,0.6421132569056968,sub-NORB00081
O1-O2,4.436644659998378,11.606758768550899,0.3822466502896305,sub-NORB00081
O1-F7,0.859656433688777,2.553032377102653,0.3367197538890482,sub-NORB00081
O1-F8,0.6869595144300803,3.0835260492006795,0.22278375582659854,sub-NORB00081
O1-T3,1.9156175405850373,4.494712989043095,0.4261935178630536,sub-NORB00081
O1-T4,0.783760845903183,3.980848998371315,0.19688283736053366,sub-NORB00081
O1-T5,4.235621015487234,9.491632534437267,0.44624789256428504,sub-NORB00081
O1-T6,2.0024394802856573,4.457889900757413,0.44918998110416203,sub-NORB00081
O1-FZ,0.7085648884209165,2.916491863135311,0.24295109387316763,sub-NORB00081
O1-CZ,1.341370442774941,3.7699995180288073,0.35580122394187835,sub-NORB00081
O1-PZ,2.129640908415048,5.222802267485357,0.4077582874758945,sub-NORB00081
O2-F7,0.9760725248097032,2.404944117205704,0.4058607922847698,sub-NORB00081
O2-F8,0.8156852583515357,2.809721332187038,0.2903082412506085,sub-NORB00081
O2-T3,1.719255540215718,4.10459758115398,0.41886092515124485,sub-NORB00081
O2-T4,0.9652063985472887,3.781264425795113,0.2552602224702463,sub-NORB00081
O2-T5,4.3355999752935475,8.557498384276366,0.5066433881261166,sub-NORB00081
O2-T6,3.307716639153675,4.466583509055502,0.7405473629783585,sub-NORB00081
O2-FZ,0.7826095111396432,2.8027645608252,0.27922770327494956,sub-NORB00081
O2-CZ,1.4745913458728022,3.8635779108054917,0.38166471077203523,sub-NORB00081
O2-PZ,2.4245348146904155,5.3770265267184465,0.4509062402134156,sub-NORB00081
F7-F8,6.8318941821833645,9.31434506226774,0.7334808981749298,sub-NORB00081
F7-T3,3.13897268311122,7.540309380656094,0.41629229314700783,sub-NORB00081
F7-T4,2.83382645262969,6.7882376232610095,0.4174612925922214,sub-NORB00081
F7-T5,1.061944802492063,2.501300677718235,0.4245570362459592,sub-NORB00081
F7-T6,2.05195431638709,2.6188587389282456,0.7835299727647173,sub-NORB00081
F7-FZ,7.477485659806767,8.340739134560797,0.8965015616928911,sub-NORB00081
F7-CZ,5.681455974476185,7.147316344089902,0.7949075850230368,sub-NORB00081
F7-PZ,4.433246745977346,4.575799923289128,0.9688462826824576,sub-NORB00081
F8-T3,1.4189800337576604,6.967357873640887,0.2036611380514825,sub-NORB00081
F8-T4,4.157856024847627,8.994449863180462,0.46226907571836723,sub-NORB00081
F8-T5,0.6423844184014126,3.2249827172373284,0.19919003440480737,sub-NORB00081
F8-T6,2.669389114642195,2.883732130200261,0.9256716623179626,sub-NORB00081
F8-FZ,7.324311861767899,10.408307597429317,0.7036986362294755,sub-NORB00081
F8-CZ,5.112463879878507,7.201295061379824,0.7099367316993285,sub-NORB00081
F8-PZ,3.2401694032137014,6.763358899838969,0.47907695735189326,sub-NORB00081
T3-T4,1.9848715154078114,4.696650815935216,0.4226142400608881,sub-NORB00081
T3-T5,2.3241453191739216,5.23174972514806,0.4442386278537335,sub-NORB00081
T3-T6,2.950100474912549,3.1482345989066065,0.9370650065078154,sub-NORB00081
T3-FZ,1.5049677128410237,7.031286579166549,0.21403873898415537,sub-NORB00081
T3-CZ,2.367878348522829,6.765857178882353,0.3499746278880183,sub-NORB00081
T3-PZ,2.8992506301265,7.1403642711228645,0.4060367958889268,sub-NORB00081
T4-T5,0.740987832130708,3.8518727727707565,0.19237079619265185,sub-NORB00081
T4-T6,3.320485154147657,4.930667131511284,0.6734352706405279,sub-NORB00081
T4-FZ,3.5858601174372646,8.068202078798214,0.44444351819846717,sub-NORB00081
T4-CZ,3.5157319532394546,5.696970821621841,0.6171230401770917,sub-NORB00081
T4-PZ,3.836324434463498,3.840391992315748,0.9989408482622636,sub-NORB00081
T5-T6,1.8706516172969394,4.328746373216167,0.4321462742357633,sub-NORB00081
T5-FZ,0.6233135557871863,3.4202439127229476,0.1822424282281522,sub-NORB00081
T5-CZ,1.3250153385779906,3.8222139188949162,0.34666174282602186,sub-NORB00081
T5-PZ,1.885666292636089,5.851417251852192,0.3222580464654448,sub-NORB00081
T6-FZ,1.9666451454525564,2.8069964929424573,0.7006225873089725,sub-NORB00081
T6-CZ,2.060900273227701,2.5439038277796064,0.8101329345561443,sub-NORB00081
T6-PZ,3.0559365881791356,3.607349359441513,0.8471418439638608,sub-NORB00081
FZ-CZ,6.286564680574189,9.287721098628785,0.676868374256234,sub-NORB00081
FZ-PZ,3.7425835069446562,7.213680327643617,0.5188174880168538,sub-NORB00081
CZ-PZ,6.085145550824707,8.3340609178193,0.7301537162770048,sub-NORB00081
Fp1-Fp2,7.103936515206696,11.316139270501534,0.6277703327428072,sub-NORB00083
Fp1-F3,5.611566861494092,13.32394363163248,0.42116411001406723,sub-NORB00083
Fp1-F4,3.9657352742452305,8.572896049452664,0.4625899172658722,sub-NORB00083
Fp1-C3,3.261137852236403,3.4875020871552613,0.9350927313412728,sub-NORB00083
Fp1-C4,1.4590718440065182,3.7152780238317233,0.39272211518149475,sub-NORB00083
Fp1-P3,1.2028267283501037,1.358399434824163,0.8854735194334078,sub-NORB00083
Fp1-P4,1.2819774587781496,1.3123263943622603,0.9768739425538575,sub-NORB00083
Fp1-O1,0.9767909776848475,1.1736575588749167,0.8322623326528156,sub-NORB00083
Fp1-O2,0.9959845547587646,1.0966785839094766,0.908182734095386,sub-NORB00083
Fp1-F7,6.995583720825136,7.6199478637044376,0.918061887817725,sub-NORB00083
Fp1-F8,3.690996314460391,6.104287453986204,0.6046563734560217,sub-NORB00083
Fp1-T3,1.4837855671929048,2.4719969208766606,0.6002376275884276,sub-NORB00083
Fp1-T4,0.6166843299526349,1.1030305739638318,0.559081810159195,sub-NORB00083
Fp1-T5,0.9309690098647773,1.0179445941355607,0.9145576441273376,sub-NORB00083
Fp1-T6,0.7490315114585626,1.1910783266063762,0.6288683915462598,sub-NORB00083
Fp1-FZ,4.8360623620462615,13.586464534425707,0.35594707878510495,sub-NORB00083
Fp1-CZ,2.387449879067608,4.3514440307652515,0.5486569199070561,sub-NORB00083
Fp1-PZ,1.299902199907473,2.0182958940602473,0.6440592797780671,sub-NORB00083
Fp2-F3,7.398280052145253,11.324571631448059,0.6532944726668874,sub-NORB00083
Fp2-F4,5.977343139439086,8.139954508382399,0.7343214428635579,sub-NORB00083
Fp2-C3,2.824226178711766,4.106767881657243,0.6877004642327337,sub-NORB00083
Fp2-C4,1.7897228630292332,3.0784628189372136,0.5813690040430971,sub-NORB00083
Fp2-P3,1.129514884922996,1.6718981184001038,0.6755883462587224,sub-NORB00083
Fp2-P4,1.1627656555126322,1.619807613540741,0.717841826271541,sub-NORB00083
Fp2-O1,1.0356266482954404,1.1831593864087129,0.8753061169881059,sub-NORB00083
Fp2-O2,1.0724768256951989,1.2225885838879762,0.8772180926838004,sub-NORB00083
Fp2-F7,5.553845160014157,7.14224583436291,0.7776048723068857,sub-NORB00083
Fp2-F8,4.957511202450901,6.588357606209098,0.75246540925143,sub-NORB00083
Fp2-T3,1.392160445964154,1.5230243879316607,0.9140762662735649,sub-NORB00083
Fp2-T4,0.6924463979803439,1.2363239412921712,0.5600849218018202,sub-NORB00083
Fp2-T5,0.9816309210506992,1.5619142002471693,0.6284794138470335,sub-NORB00083
Fp2-T6,0.8164439526159659,1.255692996487701,0.6501939207271533,sub-NORB00083
Fp2-FZ,5.50700532238307,10.995702725476363,0.5008325033764035,sub-NORB00083
Fp2-CZ,2.06415011257155,3.661539492387854,0.563738317410698,sub-NORB00083
Fp2-PZ,1.5135643971869042,1.6351269619417637,0.9256555805241569,sub-NORB00083
F3-F4,6.895812418605388,8.857224604922504,0.778552280899929,sub-NORB00083
F3-C3,3.264832452354569,4.845752614384078,0.6737513678810753,sub-NORB00083
F3-C4,2.038477856891276,3.508153225457755,0.5810686494816055,sub-NORB00083
F3-P3,1.3399105002776703,1.3584002195774876,0.9863886069559321,sub-NORB00083
F3-P4,1.270402558443756,1.367384133373299,0.9290751058444037,sub-NORB00083
F3-O1,0.9300681726759772,1.3695431439275967,0.6791083412010764,sub-NORB00083
F3-O2,0.949864503380762,1.1155527063074302,0.8514743391416175,sub-NORB00083
F3-F7,4.087451893507074,7.3869321395002245,0.5533355141642898,sub-NORB00083
F3-F8,4.8847761357338,5.763129132378352,0.8475909568449892,sub-NORB00083
F3-T3,1.3072759850964755,1.324392901429259,0.9870756508024837,sub-NORB00083
F3-T4,0.9136203380303852,1.0805880211450853,0.8454844215857894,sub-NORB00083
F3-T5,0.9571722676613268,1.3475637689049338,0.7102983099932633,sub-NORB00083
F3-T6,0.755316321977494,1.220078656569356,0.6190718261569373,sub-NORB00083
F3-FZ,8.722707544476034,14.186440821310876,0.6148622938159922,sub-NORB00083
F3-CZ,2.030602926041067,4.470202654814259,0.45425299093636734,sub-NORB00083
F3-PZ,1.3720113418492834,1.9604752111627597,0.6998361081217356,sub-NORB00083
F4-C3,3.5723273448234174,5.540765543863152,0.6447353378415479,sub-NORB00083
F4-C4,4.287836267841348,4.531010293798769,0.9463311689469711,sub-NORB00083
F4-P3,1.4083766666117827,1.8601885080246074,0.7571150238463639,sub-NORB00083
F4-P4,1.3198582331068365,1.7303073107687372,0.7627883352815823,sub-NORB00083
F4-O1,0.8554726443009593,1.2440564912501015,0.6876477477653203,sub-NORB00083
F4-O2,0.877157386523366,0.8836171282902996,0.992689433511285,sub-NORB00083
F4-F7,3.6639714615701697,6.880261233847721,0.532533771180826,sub-NORB00083
F4-F8,6.760705898925314,6.9800483613681505,0.9685757961711539,sub-NORB00083
F4-T3,1.2114584233319285,1.4222445180600018,0.8517933505445365,sub-NORB00083
F4-T4,1.284381699830335,1.6181637797997503,0.793727875919506,sub-NORB00083
F4-T5,0.8504615685122442,1.2771887295110782,0.6658855882934468,sub-NORB00083
F4-T6,0.8045408867143464,1.2146456177189666,0.6623667635875781,sub-NORB00083
F4-FZ,5.724337641550834,9.075918545757526,0.6307171679308025,sub-NORB00083
F4-CZ,3.2782166032914795,4.929379694987255,0.6650363344144775,sub-NORB00083
F4-PZ,1.7220578841881342,2.0792721135261063,0.8282022699125248,sub-NORB00083
C3-C4,3.737234226563693,4.08077764787267,0.9158142268574551,sub-NORB00083
C3-P3,3.1359745004390094,4.871884805994812,0.6436881464397968,sub-NORB00083
C3-P4,2.7399149212040075,3.073660015687081,0.8914176933103422,sub-NORB00083
C3-O1,0.8226621494897888,1.3888326493788061,0.592340732958537,sub-NORB00083
C3-O2,0.8461087493725289,1.4344772698587653,0.5898376831414236,sub-NORB00083
C3-F7,3.8299065379734905,4.08436251191313,0.9376999536163964,sub-NORB00083
C3-F8,2.5955095697111075,4.114410130303409,0.6308339439947146,sub-NORB00083
C3-T3,2.129298299682921,3.2672083532058283,0.6517179406674892,sub-NORB00083
C3-T4,1.1349657064480687,1.205423073462416,0.9415496778139745,sub-NORB00083
C3-T5,1.4124916717879954,1.6267979707317068,0.8682649580345124,sub-NORB00083
C3-T6,0.8018380101256272,0.953866175285585,0.8406189787425463,sub-NORB00083
C3-FZ,3.2578220833232465,4.298782741092068,0.7578475767527683,sub-NORB00083
C3-CZ,3.957182012196841,5.599277867557947,0.7067307795393828,sub-NORB00083
C3-PZ,3.0353142374011393,4.981591645948307,0.6093061120073663,sub-NORB00083
C4-P3,2.7572885551776993,2.8168433989361983,0.9788575950722038,sub-NORB00083
C4-P4,2.972700831022079,3.6418061223281213,0.8162710290359172,sub-NORB00083
C4-O1,0.7183661358880632,0.8090271665312372,0.8879382122211177,sub-NORB00083
C4-O2,0.8748761425547134,0.9909789260545055,0.8828403102757744,sub-NORB00083
C4-F7,1.509074566274031,3.0405456188384137,0.496317028405759,sub-NORB00083
C4-F8,3.2665250765492195,3.662165838143147,0.8919653617339919,sub-NORB00083
C4-T3,1.1767265641211504,2.0189678762509176,0.5828357043036512,sub-NORB00083
C4-T4,2.225772978537673,2.569269768001141,0.8663056741874544,sub-NORB00083
C4-T5,0.8564741927358173,1.34261125005827,0.6379167407532491,sub-NORB00083
C4-T6,1.5225207642078593,1.6260577831074912,0.9363263593857245,sub-NORB00083
C4-FZ,2.1246503796203546,3.688889252859574,0.5759593834304882,sub-NORB00083
C4-CZ,3.1445842340836028,4.927672774231247,0.6381479408551394,sub-NORB00083
C4-PZ,2.9806547762895135,4.085379803842169,0.7295906181075998,sub-NORB00083
P3-P4,5.38601255094154,9.209790408066102,0.5848138027358769,sub-NORB00083
P3-O1,2.9988265203063937,3.0959016789039984,0.9686439788255902,sub-NORB00083
P3-O2,2.7167562490765547,3.22611503529483,0.842113879807226,sub-NORB00083
P3-F7,1.3202490459820682,1.79944322113796,0.7336986410425045,sub-NORB00083
P3-F8,1.1734365534293194,1.214318761972517,0.9663332151133123,sub-NORB00083
P3-T3,1.420519937798895,2.5516555719295217,0.5567052048191286,sub-NORB00083
P3-T4,1.0218740480629314,1.1014662168562384,0.9277398002995717,sub-NORB00083
P3-T5,3.2942141447846525,3.804930494834462,0.8657751171162907,sub-NORB00083
P3-T6,2.265515829502933,2.7861693153392784,0.8131292728801932,sub-NORB00083
P3-FZ,1.0698088780785915,1.3663000728637777,0.7829970145842575,sub-NORB00083
P3-CZ,1.97818209281388,3.4043053376735757,0.5810824519535385,sub-NORB00083
P3-PZ,6.888244033492154,9.163026908008266,0.7517432942897935,sub-NORB00083
P4-O1,2.513308284388519,3.4465857998595233,0.7292168047843047,sub-NORB00083
P4-O2,2.736863415281923,3.7741852030536833,0.7251534485026156,sub-NORB00083
P4-F7,1.1923802338072353,1.263090138466732,0.9440183225994215,sub-NORB00083
P4-F8,1.1561457748733346,1.3427315914178006,0.8610401231809489,sub-NORB00083
P4-T3,1.1818531744890497,1.2795088224890943,0.9236772374808092,sub-NORB00083
P4-T4,1.0595244685501886,1.7623499433249428,0.6011998199127431,sub-NORB00083
P4-T5,2.252548598651738,3.926908737796566,0.5736187798231515,sub-NORB00083
P4-T6,3.3262230750158657,3.9722052021559735,0.8373744320183933,sub-NORB00083
