subject_id,session_left,session_right,edge,left_value,right_value,jaccard_min_over_max
sub-NORB00077,ses-1,ses-2,Fp2-F8,6.627354793499475,9.735900839502523,0.6807130539589713
sub-NORB00077,ses-1,ses-2,Fp2-T3,2.3331075636157546,4.384970825576808,0.532069118911151
sub-NORB00077,ses-1,ses-2,Fp2-T4,1.9688601851606922,4.706053761123486,0.4183675506271017
sub-NORB00077,ses-1,ses-2,Fp2-T5,0.7409633201315711,1.4506650994755068,0.5107748993199527
sub-NORB00077,ses-1,ses-2,Fp2-T6,0.8995718120809439,1.0517551919700288,0.8553053209996214
sub-NORB00077,ses-1,ses-2,Fp2-FZ,10.491151110979807,7.62555176892688,0.7268555841261447
sub-NORB00077,ses-1,ses-2,Fp2-CZ,2.662732576383629,3.231683833902094,0.8239458787552602
sub-NORB00077,ses-1,ses-2,Fp2-PZ,2.2892260146252403,2.0456953288088977,0.8936187671027275
sub-NORB00077,ses-1,ses-2,F3-F4,11.79695891295557,9.163461986392935,0.7767647623430733
sub-NORB00077,ses-1,ses-2,F3-C3,3.564855427145672,3.918210986511099,0.9098171179188933
sub-NORB00077,ses-1,ses-2,F3-C4,4.739078080953272,4.495264422764248,0.9485525129520592
sub-NORB00077,ses-1,ses-2,F3-P3,1.4435602110759176,1.54518098909285,0.9342337378376676
sub-NORB00077,ses-1,ses-2,F3-P4,1.4603421504354315,1.5184911864333785,0.9617060431318492
sub-NORB00077,ses-1,ses-2,F3-O1,0.649673951790201,0.7644162795443374,0.8498954943469631
sub-NORB00077,ses-1,ses-2,F3-O2,0.5953243370577148,0.8944747547108314,0.6655574502493066
sub-NORB00077,ses-1,ses-2,F3-F7,5.495837200323285,7.6541887364426175,0.7180169433446119
sub-NORB00077,ses-1,ses-2,F3-F8,5.432943463328643,8.637520385269914,0.6289934172073006
sub-NORB00077,ses-1,ses-2,F3-T3,2.3522424580953256,4.588329150226661,0.512657741212643
sub-NORB00077,ses-1,ses-2,F3-T4,1.926409815891685,4.464409722179992,0.4315038125468041
sub-NORB00077,ses-1,ses-2,F3-T5,0.7720906288111838,1.0604888522726803,0.7280516218124833
sub-NORB00077,ses-1,ses-2,F3-T6,0.9205868584423568,1.1729329926260674,0.7848588659623807
sub-NORB00077,ses-1,ses-2,F3-FZ,14.733968504663437,9.075382004413338,0.6159495998339413
sub-NORB00077,ses-1,ses-2,F3-CZ,3.185359132242507,3.356284034627778,0.949073171215014
sub-NORB00077,ses-1,ses-2,F3-PZ,2.3946085951152787,2.173976537795118,0.9078629978317858
sub-NORB00077,ses-1,ses-2,F4-C3,3.240991954871216,4.555374749749752,0.7114654957968626
sub-NORB00077,ses-1,ses-2,F4-C4,5.6241481117791885,6.228878247144307,0.9029150817577205
sub-NORB00077,ses-1,ses-2,F4-P3,1.4258634628804063,1.584594574713098,0.8998285653846625
sub-NORB00077,ses-1,ses-2,F4-P4,1.6394319442895806,1.779175680257105,0.921455909319011
sub-NORB00077,ses-1,ses-2,F4-O1,0.7063086628211309,0.8089484504456568,0.873119495354765
sub-NORB00077,ses-1,ses-2,F4-O2,0.6750422374920254,0.8840833564754164,0.7635504418760045
sub-NORB00077,ses-1,ses-2,F4-F7,4.9910117715811895,7.921756423338778,0.6300385299498557
sub-NORB00077,ses-1,ses-2,F4-F8,6.945483899931742,9.924526122385338,0.699830280487227
sub-NORB00077,ses-1,ses-2,F4-T3,2.240171264429469,4.471453251461824,0.5009940031682326
sub-NORB00077,ses-1,ses-2,F4-T4,2.1213760269407196,4.310843838123594,0.49210226735193063
sub-NORB00077,ses-1,ses-2,F4-T5,0.7586053346714683,1.4887650446744747,0.5095534297941156
sub-NORB00077,ses-1,ses-2,F4-T6,0.8723062019802242,1.1205956789358633,0.7784308099497412
sub-NORB00077,ses-1,ses-2,F4-FZ,11.778168174467773,9.199714851800968,0.7810819743382278
sub-NORB00077,ses-1,ses-2,F4-CZ,3.146975925764615,3.814206955463816,0.8250669044731831
sub-NORB00077,ses-1,ses-2,F4-PZ,2.3702905193546773,2.345538383873853,0.989557341060638
sub-NORB00077,ses-1,ses-2,C3-C4,4.585908305372922,6.736371993885842,0.6807682695574483
sub-NORB00077,ses-1,ses-2,C3-P3,2.4073426354232184,4.815389812198319,0.4999268448267576
sub-NORB00077,ses-1,ses-2,C3-P4,2.6575394951622644,2.2173644781464135,0.8343674598939593
sub-NORB00077,ses-1,ses-2,C3-O1,0.806949757906532,1.2664863657990373,0.6371562929518159
sub-NORB00077,ses-1,ses-2,C3-O2,0.6586744110258216,1.1459174477436211,0.5748009268231234
sub-NORB00077,ses-1,ses-2,C3-F7,3.992161573236509,4.943310101069021,0.8075887394507538
sub-NORB00077,ses-1,ses-2,C3-F8,2.6688717068211956,4.053723247350572,0.658375410449027
sub-NORB00077,ses-1,ses-2,C3-T3,4.26290227016167,5.4540332713114825,0.7816054758200272
sub-NORB00077,ses-1,ses-2,C3-T4,1.95031058783523,4.262073547744584,0.4575966524245695
sub-NORB00077,ses-1,ses-2,C3-T5,1.0481080935506433,3.0698911780340943,0.34141538991679626
sub-NORB00077,ses-1,ses-2,C3-T6,0.9616069419384601,1.6058025881756361,0.5988326018523539
sub-NORB00077,ses-1,ses-2,C3-FZ,3.4883529892618936,5.803417484806176,0.6010859977581637
sub-NORB00077,ses-1,ses-2,C3-CZ,3.8931051530931393,5.9090326946585945,0.658839670427322
sub-NORB00077,ses-1,ses-2,C3-PZ,3.465583084133006,5.0646852133958,0.6842642608797758
sub-NORB00077,ses-1,ses-2,C4-P3,1.58809516507599,2.8609392346897073,0.5550957342329684
sub-NORB00077,ses-1,ses-2,C4-P4,3.2544273195560107,3.1180743334389094,0.9581023102597038
sub-NORB00077,ses-1,ses-2,C4-O1,0.8643459542641561,0.9358593753588126,0.9235852917889101
sub-NORB00077,ses-1,ses-2,C4-O2,1.0319593561458456,1.0402295646255437,0.9920496313881684
sub-NORB00077,ses-1,ses-2,C4-F7,4.509845018655939,5.219134368145487,0.8640982777108345
sub-NORB00077,ses-1,ses-2,C4-F8,5.288329709452571,6.49092273553543,0.8147269540740176
sub-NORB00077,ses-1,ses-2,C4-T3,2.5012953018844675,3.7591089451728097,0.6653957994743567
sub-NORB00077,ses-1,ses-2,C4-T4,2.6865833124645957,6.063377071720647,0.4430836612479067
sub-NORB00077,ses-1,ses-2,C4-T5,0.9223481521218039,1.8695502956386747,0.49335294924853135
sub-NORB00077,ses-1,ses-2,C4-T6,1.28262947802007,1.7928556390724661,0.715411464295942
sub-NORB00077,ses-1,ses-2,C4-FZ,4.922011020813909,5.458854679447137,0.9016563564781324
sub-NORB00077,ses-1,ses-2,C4-CZ,4.156146919239786,6.181059034899535,0.6724004569076792
sub-NORB00077,ses-1,ses-2,C4-PZ,3.4881937209050853,4.1869095381797194,0.8331189602012743
sub-NORB00077,ses-1,ses-2,P3-P4,3.7034847824281405,4.283762237511493,0.8645402282129352
sub-NORB00077,ses-1,ses-2,P3-O1,2.590099184806911,2.6893737810019123,0.9630863523336585
sub-NORB00077,ses-1,ses-2,P3-O2,1.757923701313819,1.7222936464934553,0.9797317398964842
sub-NORB00077,ses-1,ses-2,P3-F7,1.4401365509069148,1.4262805626202284,0.9903786982713821
sub-NORB00077,ses-1,ses-2,P3-F8,1.277423256881726,1.354646897058109,0.9429935281702636
sub-NORB00077,ses-1,ses-2,P3-T3,2.4535823584241063,2.3078014565269376,0.9405844676879722
sub-NORB00077,ses-1,ses-2,P3-T4,1.1229408444863165,1.9033850802960668,0.5899703933329381
sub-NORB00077,ses-1,ses-2,P3-T5,3.5121423184688374,4.337726820541579,0.8096734681024323
sub-NORB00077,ses-1,ses-2,P3-T6,1.9394032916942123,2.6041994964524586,0.7447214755767146
sub-NORB00077,ses-1,ses-2,P3-FZ,1.387883615653599,1.72847612560741,0.8029521467447969
sub-NORB00077,ses-1,ses-2,P3-CZ,1.1973770713859146,3.2000753908051087,0.37417151946681665
sub-NORB00077,ses-1,ses-2,P3-PZ,3.4412983119279383,5.580665693562541,0.616646561699185
sub-NORB00077,ses-1,ses-2,P4-O1,1.8897533283418138,2.41602170855518,0.7821756409100797
sub-NORB00077,ses-1,ses-2,P4-O2,2.084203885547141,2.479253547530522,0.8406578212313649
sub-NORB00077,ses-1,ses-2,P4-F7,1.4828457683649945,1.7863017708032132,0.8301205275625018
sub-NORB00077,ses-1,ses-2,P4-F8,1.7046618246283298,1.7627571902103079,0.9670428996661492
sub-NORB00077,ses-1,ses-2,P4-T3,1.987421155182688,1.1527015875993825,0.5799986503079282
sub-NORB00077,ses-1,ses-2,P4-T4,2.2199112138026313,1.9985558943835222,0.9002864087343677
sub-NORB00077,ses-1,ses-2,P4-T5,2.344326161965454,2.2784863673016877,0.9719152583237108
sub-NORB00077,ses-1,ses-2,P4-T6,3.2061085763003683,3.561480779137986,0.9002178518218392
sub-NORB00077,ses-1,ses-2,P4-FZ,1.4596138007944017,1.268893848261331,0.8693353321068419
sub-NORB00077,ses-1,ses-2,P4-CZ,2.299708034308158,2.0853628564970976,0.9067946127885126
sub-NORB00077,ses-1,ses-2,P4-PZ,5.573849699680835,4.7160790693669465,0.8461080444341716
sub-NORB00077,ses-1,ses-2,O1-O2,4.590766445441653,4.364204466042828,0.9506483324535522
sub-NORB00077,ses-1,ses-2,O1-F7,0.5890659472677728,0.7023108096293298,0.8387539237487658
sub-NORB00077,ses-1,ses-2,O1-F8,0.9952907945448841,0.8056837557954966,0.8094958380117551
sub-NORB00077,ses-1,ses-2,O1-T3,1.0799381795745715,0.8635026077021243,0.7995852207413304
sub-NORB00077,ses-1,ses-2,O1-T4,1.004498359702272,0.7143889273816371,0.7111897401140387
sub-NORB00077,ses-1,ses-2,O1-T5,2.3171819689325996,2.549860211828133,0.9087486279380336
sub-NORB00077,ses-1,ses-2,O1-T6,1.5479770346034156,1.3130586979296885,0.8482417171428438
sub-NORB00077,ses-1,ses-2,O1-FZ,0.6658686368139689,0.8314681409707761,0.8008348173587716
sub-NORB00077,ses-1,ses-2,O1-CZ,1.0405667759961568,1.502442512500316,0.6925834215543325
sub-NORB00077,ses-1,ses-2,O1-PZ,1.8012759562935112,2.905351193907147,0.6199856182863512
sub-NORB00077,ses-1,ses-2,O2-F7,0.7735384826215632,0.8391549241738432,0.9218065226550627
sub-NORB00077,ses-1,ses-2,O2-F8,0.8119712070901806,0.9512341492251325,0.8535976213129077
sub-NORB00077,ses-1,ses-2,O2-T3,0.9817929773917792,0.972913837796294,0.9909561997285076
sub-NORB00077,ses-1,ses-2,O2-T4,1.0029995376088734,0.8632187445193559,0.8606372307780404
sub-NORB00077,ses-1,ses-2,O2-T5,1.5373489012759496,1.5587277176499077,0.9862844445942163
sub-NORB00077,ses-1,ses-2,O2-T6,2.265287976705838,2.0399286521128124,0.9005162580164572
sub-NORB00077,ses-1,ses-2,O2-FZ,0.6202606245575014,0.9612836830365937,0.6452420190865651
sub-NORB00077,ses-1,ses-2,O2-CZ,0.9503866562507849,1.6054627154212688,0.5919705559785648
sub-NORB00077,ses-1,ses-2,O2-PZ,1.7962085874025058,2.439330704943939,0.7363530429728208
sub-NORB00077,ses-1,ses-2,F7-F8,4.720349151277209,8.534171688973462,0.5531115758282804
sub-NORB00077,ses-1,ses-2,F7-T3,3.1367475281072665,6.056276693080801,0.5179333255514812
sub-NORB00077,ses-1,ses-2,F7-T4,2.1315810013228202,4.111537496550685,0.5184389059107644
sub-NORB00077,ses-1,ses-2,F7-T5,0.9722690398421495,1.3582246785485625,0.7158381490175424
sub-NORB00077,ses-1,ses-2,F7-T6,1.0665428760438231,1.2313540402173704,0.8661545268130576
sub-NORB00077,ses-1,ses-2,F7-FZ,5.532015959003441,7.247259582391638,0.7633252122560019
sub-NORB00077,ses-1,ses-2,F7-CZ,3.3372343933219675,3.096652676286404,0.9279098532854079
sub-NORB00077,ses-1,ses-2,F7-PZ,2.4859243849056947,2.1467435438042433,0.8635594698049038
sub-NORB00077,ses-1,ses-2,F8-T3,1.6382472410688624,4.461879106114955,0.36716531356119964
sub-NORB00077,ses-1,ses-2,F8-T4,2.9880355246284305,5.770217838064288,0.517837559774141
sub-NORB00077,ses-1,ses-2,F8-T5,0.6001290412809309,1.3047115466170929,0.4599706677211288
sub-NORB00077,ses-1,ses-2,F8-T6,0.9421303699590731,1.2759420146946088,0.7383802391557487
sub-NORB00077,ses-1,ses-2,F8-FZ,5.666366788483427,7.965525674973387,0.7113613111921027
sub-NORB00077,ses-1,ses-2,F8-CZ,2.7568407932631245,3.4771870017467337,0.792836506025776
sub-NORB00077,ses-1,ses-2,F8-PZ,1.9724917754029359,2.271016513163521,0.8685501686006057
sub-NORB00077,ses-1,ses-2,T3-T4,1.996320791380984,3.2641531118657516,0.6115892003117189
sub-NORB00077,ses-1,ses-2,T3-T5,1.9713179314300266,2.6214705873613804,0.7519893379441805
sub-NORB00077,ses-1,ses-2,T3-T6,1.2380802134270552,1.558444583621782,0.7944332614957609
sub-NORB00077,ses-1,ses-2,T3-FZ,2.3069105406118977,4.438986574365908,0.5196930655149439
sub-NORB00077,ses-1,ses-2,T3-CZ,2.032770282271122,3.1732565313046703,0.6405943743335991
sub-NORB00077,ses-1,ses-2,T3-PZ,2.4961351172984036,2.2747596888842603,0.9113127222641134
sub-NORB00077,ses-1,ses-2,T4-T5,0.8933062866722341,1.4459068222581206,0.6178173260688598
sub-NORB00077,ses-1,ses-2,T4-T6,1.5254880425157789,1.944867150541156,0.7843661928740553
sub-NORB00077,ses-1,ses-2,T4-FZ,1.9060066239701272,4.239202786527057,0.4496144015633685
sub-NORB00077,ses-1,ses-2,T4-CZ,1.759301607589384,3.286842887221237,0.5352557660815765
sub-NORB00077,ses-1,ses-2,T4-PZ,1.8702918275864548,2.0590982181609894,0.9083062726637876
sub-NORB00077,ses-1,ses-2,T5-T6,2.114435686154592,2.3247811782525347,0.9095203049363757
sub-NORB00077,ses-1,ses-2,T5-FZ,0.7751096318925199,1.1264547676543417,0.6880965433761351
sub-NORB00077,ses-1,ses-2,T5-CZ,1.233368312415773,2.17147675116074,0.5679859624361573
sub-NORB00077,ses-1,ses-2,T5-PZ,1.802555274162572,3.1456254161652497,0.5730355766135754
sub-NORB00077,ses-1,ses-2,T6-FZ,0.916935584846535,1.0999470340779813,0.8336179438086728
sub-NORB00077,ses-1,ses-2,T6-CZ,1.411871560096847,1.2909394003033392,0.9143462031452687
sub-NORB00077,ses-1,ses-2,T6-PZ,1.764255898865634,2.270745608994487,0.7769500431388557
sub-NORB00077,ses-1,ses-2,FZ-CZ,3.161776762741646,4.81794911746877,0.6562495131544196
sub-NORB00077,ses-1,ses-2,FZ-PZ,2.2923799488006216,2.1929314784829628,0.9566178065858191
sub-NORB00077,ses-1,ses-2,CZ-PZ,2.7558791970130305,4.812494852539734,0.5726508352645093
sub-NORB00078,ses-1,ses-2,Fp1-Fp2,8.212371067624069,7.91760614891267,0.9641072089553452
sub-NORB00078,ses-1,ses-2,Fp1-F3,6.634620769106053,6.733391165629051,0.9853312552184437
sub-NORB00078,ses-1,ses-2,Fp1-F4,6.250930006294476,5.264997300116819,0.8422742367639925
sub-NORB00078,ses-1,ses-2,Fp1-C3,4.198190340211307,3.4704656215278176,0.8266575215246527
sub-NORB00078,ses-1,ses-2,Fp1-C4,3.41703829617188,3.2382523603996325,0.9476781000749853
sub-NORB00078,ses-1,ses-2,Fp1-P3,2.1481474546639237,2.1772635473910626,0.9866272079179262
sub-NORB00078,ses-1,ses-2,Fp1-P4,2.265857980708475,2.0110303349470633,0.8875359144610936
sub-NORB00078,ses-1,ses-2,Fp1-O1,0.8918329689918167,0.9647510087738382,0.92441776259483
sub-NORB00078,ses-1,ses-2,Fp1-O2,0.771151081969289,1.0662915306836225,0.7232084845266354
sub-NORB00078,ses-1,ses-2,Fp1-F7,5.067576873124039,5.667332842891325,0.8941731522757527
sub-NORB00078,ses-1,ses-2,Fp1-F8,5.171729165996068,6.642079561915009,0.7786310172570384
sub-NORB00078,ses-1,ses-2,Fp1-T3,2.6744540239026664,1.0034183722768673,0.3751862485983739
sub-NORB00078,ses-1,ses-2,Fp1-T4,0.7979515245471699,4.687702911289777,0.17022229003152017
sub-NORB00078,ses-1,ses-2,Fp1-T5,0.6575841512703879,0.531678758700804,0.8085334138203498
sub-NORB00078,ses-1,ses-2,Fp1-T6,0.8945960740602029,1.650252303630595,0.542096546141502
sub-NORB00078,ses-1,ses-2,Fp1-FZ,6.558141720244163,5.498210178014743,0.8383792867791277
sub-NORB00078,ses-1,ses-2,Fp1-CZ,4.647017696166359,3.108152816673046,0.6688489306242954
sub-NORB00078,ses-1,ses-2,Fp1-PZ,2.651941774396512,2.858355759202174,0.9277857613975679
sub-NORB00078,ses-1,ses-2,Fp2-F3,7.782286794195384,6.305234460775671,0.8102033023864644
sub-NORB00078,ses-1,ses-2,Fp2-F4,7.720430194863558,5.73920036902401,0.7433783123694752
sub-NORB00078,ses-1,ses-2,Fp2-C3,4.440601314269747,3.4924501478266747,0.7864813570639149
sub-NORB00078,ses-1,ses-2,Fp2-C4,4.854512266896011,3.790255788001088,0.7807696385582704
sub-NORB00078,ses-1,ses-2,Fp2-P3,2.263120084367571,2.198135919889045,0.9712855871292903
sub-NORB00078,ses-1,ses-2,Fp2-P4,2.6513131012749422,2.3990764325943106,0.9048634925240108
sub-NORB00078,ses-1,ses-2,Fp2-O1,0.7439227376260356,0.8554890351451292,0.869587694364584
sub-NORB00078,ses-1,ses-2,Fp2-O2,0.4681513568862742,0.8223833922180775,0.5692616866004646
sub-NORB00078,ses-1,ses-2,Fp2-F7,3.981276968146094,3.6754810054938445,0.9231914872793576
sub-NORB00078,ses-1,ses-2,Fp2-F8,6.2943012126337905,6.769866998842479,0.9297525658495208
sub-NORB00078,ses-1,ses-2,Fp2-T3,2.3567501509704867,0.9230668032961693,0.3916693515076511
sub-NORB00078,ses-1,ses-2,Fp2-T4,0.7420710879564477,4.804754851179728,0.15444515088511634
sub-NORB00078,ses-1,ses-2,Fp2-T5,0.5896728341791402,0.793654050469687,0.7429847221596991
sub-NORB00078,ses-1,ses-2,Fp2-T6,0.7312230386421417,1.6316463341038527,0.44815044986066205
sub-NORB00078,ses-1,ses-2,Fp2-FZ,7.59853548152698,5.579256829097089,0.7342542313135185
sub-NORB00078,ses-1,ses-2,Fp2-CZ,5.012432626774623,3.2738089216590636,0.6531377407791074
sub-NORB00078,ses-1,ses-2,Fp2-PZ,2.689197889366737,2.8321313638648014,0.9495314813706193
sub-NORB00078,ses-1,ses-2,F3-F4,9.11426018955719,10.22183671123408,0.8916460365230024
sub-NORB00078,ses-1,ses-2,F3-C3,5.978074047848783,5.7703470166026225,0.9652518470692226
sub-NORB00078,ses-1,ses-2,F3-C4,4.729568559722899,6.237277222399232,0.7582745469029549
sub-NORB00078,ses-1,ses-2,F3-P3,2.757451983372856,2.960026302860719,0.9315633380378799
sub-NORB00078,ses-1,ses-2,F3-P4,3.254204056457147,3.7560833153884645,0.8663822879340439
sub-NORB00078,ses-1,ses-2,F3-O1,1.1399423499042023,1.0942819129072228,0.9599449594965774
sub-NORB00078,ses-1,ses-2,F3-O2,0.7872594318580471,0.8528807397512065,0.9230592217238934
sub-NORB00078,ses-1,ses-2,F3-F7,3.6739024790552497,4.9880210326743,0.7365451057622159
sub-NORB00078,ses-1,ses-2,F3-F8,4.2519584094164316,8.066181007681282,0.5271340186102155
sub-NORB00078,ses-1,ses-2,F3-T3,2.1525184703812306,0.9161008700395481,0.42559489390922545
sub-NORB00078,ses-1,ses-2,F3-T4,0.6957114549201227,5.113990831780723,0.13604080996716839
sub-NORB00078,ses-1,ses-2,F3-T5,0.6038021670946543,0.5905382608690811,0.9780326952296382
sub-NORB00078,ses-1,ses-2,F3-T6,0.9720479980434303,1.8934285829579256,0.5133798057093292
sub-NORB00078,ses-1,ses-2,F3-FZ,14.278502774822138,10.70366631004481,0.7496350618020692
sub-NORB00078,ses-1,ses-2,F3-CZ,6.51898157972404,5.521236678068888,0.846947734173934
sub-NORB00078,ses-1,ses-2,F3-PZ,3.7372996795066973,4.175675898185684,0.895016704033601
sub-NORB00078,ses-1,ses-2,F4-C3,5.487573949157909,5.635152814861496,0.9738110268608191
sub-NORB00078,ses-1,ses-2,F4-C4,5.258734892894836,6.632918654878455,0.7928236673047515
sub-NORB00078,ses-1,ses-2,F4-P3,2.7012340186513333,3.2956459151343855,0.8196372086717896
sub-NORB00078,ses-1,ses-2,F4-P4,3.139013932430773,4.843730542511113,0.6480570925407895
sub-NORB00078,ses-1,ses-2,F4-O1,1.067448561427808,0.9013465801317018,0.8443934562299378
sub-NORB00078,ses-1,ses-2,F4-O2,0.6941815121559719,0.8205607800616639,0.8459842695672163
sub-NORB00078,ses-1,ses-2,F4-F7,3.2517009997499926,4.214121222008161,0.7716201856671924
sub-NORB00078,ses-1,ses-2,F4-F8,5.375098785274775,8.7948088226905,0.6111672116632126
sub-NORB00078,ses-1,ses-2,F4-T3,2.1540305873879113,0.8696181109953989,0.4037166956157028
sub-NORB00078,ses-1,ses-2,F4-T4,0.9103775061990674,5.6292138584242455,0.16172373782471722
sub-NORB00078,ses-1,ses-2,F4-T5,0.5394234576480794,0.5687902631840542,0.9483697112331333
sub-NORB00078,ses-1,ses-2,F4-T6,1.0802008197814597,1.8160190815119663,0.5948179899531204
sub-NORB00078,ses-1,ses-2,F4-FZ,9.26507319059402,10.425809918577851,0.8886669969001157
sub-NORB00078,ses-1,ses-2,F4-CZ,5.639547795130263,6.378461644848089,0.8841548494197422
sub-NORB00078,ses-1,ses-2,F4-PZ,4.185806411229808,4.244627963507044,0.9861421182768074
sub-NORB00078,ses-1,ses-2,C3-C4,6.053570692460074,7.545042705703475,0.8023242450150796
sub-NORB00078,ses-1,ses-2,C3-P3,5.287355368490536,6.562760935840345,0.8056602122462508
sub-NORB00078,ses-1,ses-2,C3-P4,5.399930697883585,6.714300146400956,0.8042432688651984
sub-NORB00078,ses-1,ses-2,C3-O1,1.4152862132172102,1.3346550015954302,0.9430283352803316
sub-NORB00078,ses-1,ses-2,C3-O2,1.032916144705721,1.5724525478166267,0.6568822354225824
sub-NORB00078,ses-1,ses-2,C3-F7,3.405755385274228,3.700560366774018,0.9203350432689231
sub-NORB00078,ses-1,ses-2,C3-F8,3.08873143484168,4.119628661508793,0.749759672200758
sub-NORB00078,ses-1,ses-2,C3-T3,3.4884363291389584,1.413553557347063,0.4052112247368914
sub-NORB00078,ses-1,ses-2,C3-T4,0.8203826536347727,3.5260095163984304,0.23266603502327912
sub-NORB00078,ses-1,ses-2,C3-T5,1.210447678230914,0.9947982859593323,0.821843276541489
sub-NORB00078,ses-1,ses-2,C3-T6,1.3186980607028933,1.9354692368968855,0.6813324828748744
sub-NORB00078,ses-1,ses-2,C3-FZ,6.124509986060547,6.745830521239031,0.9078956203802813
sub-NORB00078,ses-1,ses-2,C3-CZ,8.441247286375232,9.41314751614449,0.8967507703345399
sub-NORB00078,ses-1,ses-2,C3-PZ,6.344008269446578,8.30559337764031,0.7638236042864122
sub-NORB00078,ses-1,ses-2,C4-P3,3.9339714848725587,5.3714059555735485,0.7323913920135825
sub-NORB00078,ses-1,ses-2,C4-P4,6.366951250225036,5.2936443309688075,0.8314252964920545
sub-NORB00078,ses-1,ses-2,C4-O1,1.361754302670834,1.5224219716203924,0.8944657447510749
sub-NORB00078,ses-1,ses-2,C4-O2,0.9351575496207845,1.66023352023046,0.5632686837276805
sub-NORB00078,ses-1,ses-2,C4-F7,2.2654643417634053,2.826875357507009,0.8014022746872341
sub-NORB00078,ses-1,ses-2,C4-F8,4.0574496521392724,4.2526323295060555,0.9541030913929365
sub-NORB00078,ses-1,ses-2,C4-T3,2.0766267471543953,0.9416717590091601,0.45346221235931505
sub-NORB00078,ses-1,ses-2,C4-T4,1.6322018979139503,3.198310903641191,0.5103324683212418
sub-NORB00078,ses-1,ses-2,C4-T5,0.6203651254129647,0.9799902198529683,0.6330319556720071
sub-NORB00078,ses-1,ses-2,C4-T6,1.5163964586003733,1.8036406802313987,0.8407419921388259
sub-NORB00078,ses-1,ses-2,C4-FZ,4.544550387630263,7.680855677126897,0.5916724097763804
sub-NORB00078,ses-1,ses-2,C4-CZ,6.33022594544061,7.183293448256487,0.8812428436954735
sub-NORB00078,ses-1,ses-2,C4-PZ,5.17484725918719,7.752937627118624,0.6674692236767574
sub-NORB00078,ses-1,ses-2,P3-P4,4.9812991750022135,7.264247641333656,0.6857281608433283
sub-NORB00078,ses-1,ses-2,P3-O1,2.6085206445335754,2.9040357377414634,0.8982398565667388
sub-NORB00078,ses-1,ses-2,P3-O2,1.4606351871946213,3.042068452056054,0.4801454044229072
sub-NORB00078,ses-1,ses-2,P3-F7,1.9188777963216368,2.111823954205767,0.9086353019626131
sub-NORB00078,ses-1,ses-2,P3-F8,1.8230167076196548,2.8585043171168576,0.6377519518523536
sub-NORB00078,ses-1,ses-2,P3-T3,3.1681455707561197,1.2723651784693977,0.40161196828014784
sub-NORB00078,ses-1,ses-2,P3-T4,0.8894895669556085,2.3739736825960334,0.3746838364201733
sub-NORB00078,ses-1,ses-2,P3-T5,1.9593083353717042,2.221514289381109,0.8819697198155532
sub-NORB00078,ses-1,ses-2,P3-T6,1.6820486132190542,2.3019743282049503,0.7306982500237932
sub-NORB00078,ses-1,ses-2,P3-FZ,2.78537423144086,3.4142222329300416,0.8158151524455652
sub-NORB00078,ses-1,ses-2,P3-CZ,4.691426441471385,5.638644960767827,0.8320130943006815
sub-NORB00078,ses-1,ses-2,P3-PZ,7.793666163712032,8.393164139302703,0.9285730666479642
sub-NORB00078,ses-1,ses-2,P4-O1,2.3132005035993997,1.9265829861770858,0.832864675232118
sub-NORB00078,ses-1,ses-2,P4-O2,1.52030146731821,2.900822340764678,0.5240932703646537
sub-NORB00078,ses-1,ses-2,P4-F7,1.8197564005567108,1.9278420340176372,0.9439343931952375
sub-NORB00078,ses-1,ses-2,P4-F8,2.243678515301997,3.6264292918036283,0.6187018509841368
sub-NORB00078,ses-1,ses-2,P4-T3,2.0602474789153735,1.110146303785469,0.5388412388058887
sub-NORB00078,ses-1,ses-2,P4-T4,1.2827265287373293,4.084777135567279,0.3140260744137731
sub-NORB00078,ses-1,ses-2,P4-T5,1.4724375877979414,1.1960855345862005,0.8123166268629214
sub-NORB00078,ses-1,ses-2,P4-T6,2.531088255029459,3.608839081145746,0.7013580262564328
sub-NORB00078,ses-1,ses-2,P4-FZ,3.0944021634338355,4.5639352495412115,0.6780118459710618
sub-NORB00078,ses-1,ses-2,P4-CZ,5.193939762872104,6.8437196370911,0.7589352045811991
sub-NORB00078,ses-1,ses-2,P4-PZ,7.356048708449386,7.747335824795684,0.9494939776466167
sub-NORB00078,ses-1,ses-2,O1-O2,3.4135580129688305,4.604764218046262,0.7413100543977811
sub-NORB00078,ses-1,ses-2,O1-F7,0.7388404205802026,1.0739282497886407,0.6879793140050218
sub-NORB00078,ses-1,ses-2,O1-F8,0.5261133663086216,0.9796079607749626,0.5370652213691854
sub-NORB00078,ses-1,ses-2,O1-T3,1.034315416118456,0.5918021738399708,0.5721679911345284
sub-NORB00078,ses-1,ses-2,O1-T4,0.6868490806534971,1.0786333195872446,0.636777177360264
sub-NORB00078,ses-1,ses-2,O1-T5,2.8754744791868925,3.4084347761701053,0.8436348846369668
sub-NORB00078,ses-1,ses-2,O1-T6,2.380464535599416,1.4883947602157444,0.6252539107208154
sub-NORB00078,ses-1,ses-2,O1-FZ,1.1155743992749965,0.8413034571722718,0.7541437466824523
sub-NORB00078,ses-1,ses-2,O1-CZ,1.5777068775101635,1.2622388845112649,0.8000465121273034
sub-NORB00078,ses-1,ses-2,O1-PZ,2.468587784546416,2.2745908955337297,0.9214138179621869
