window,start_time,end_time,total_connections,mean_strength,max_strength
187,261.8,263.8,342,4.305854012879698,50.42507456665532
188,263.2,265.2,342,6.151275809183099,35.272757146511175
189,264.6,266.6,342,8.108072942439065,28.573082248156453
190,266.0,268.0,342,14.880753488240204,56.279076280567125
191,267.4,269.4,342,11.274884052753928,79.86242548026176
192,268.8,270.8,342,6.70307068979566,34.121148815670765
193,270.2,272.2,342,9.907181733863206,60.89117464807738
194,271.6,273.6,342,7.290043222361676,41.38827455359619
195,273.0,275.0,342,3.0062828863509017,17.678889330485394
196,274.4,276.4,342,6.6174830038192125,35.3332895604543
197,275.8,277.8,342,8.17838248313627,38.50778398972463
198,277.2,279.2,342,9.598956250054224,64.74170294200871
199,278.6,280.6,342,4.339047471806073,16.890218077963723
200,280.0,282.0,342,3.141680911568273,17.687894502201612
201,281.4,283.4,342,2.9315568199161146,22.28660798121874
202,282.8,284.8,342,7.71495726775445,39.42143007796905
203,284.2,286.2,342,6.388815761176212,33.112052502801724
204,285.6,287.6,342,8.224649759019869,30.488737716222204
205,287.0,289.0,342,9.609371345580625,46.005236444503204
206,288.4,290.4,342,9.70601820923981,68.13548403969178
207,289.8,291.8,342,5.972632626257358,40.7862756166799
208,291.2,293.2,342,5.283036003138598,29.331981160464775
209,292.6,294.6,342,13.136883491310066,66.14575571153327
210,294.0,296.0,342,12.79633447499599,92.15456615971944
211,295.4,297.4,342,5.921866728391813,43.424487576150995
212,296.8,298.8,342,19.156673773712175,100.83758206193374
213,298.2,300.2,342,14.983832069746025,65.66029211163013
214,299.6,301.6,342,11.981569698750642,63.218592989447565
215,301.0,303.0,342,5.910426268494755,50.94418652361318
216,302.4,304.4,342,5.361523646524256,33.031759522081174
217,303.8,305.8,342,6.218880999578411,26.13318298841209
218,305.2,307.2,342,6.1153269111546145,34.59460761745256
219,306.6,308.6,342,4.859151226397597,19.784396088401234
220,308.0,310.0,342,4.587625318342779,25.56889866315615
221,309.4,311.4,342,5.008884730919972,35.912385209008804
222,310.8,312.8,342,2.6497285790733733,10.787279028704843
223,312.2,314.2,342,5.0337660284673635,35.64522586711129
224,313.6,315.6,342,6.6620051140311585,43.52804936311215
225,315.0,317.0,342,7.839670295010231,29.091032050075214
226,316.4,318.4,342,3.6888980747064744,14.28035847663905
227,317.8,319.8,342,3.088416308084584,19.371757462710537
